kindergarten_id,district_id,name,address,postal_code,phone_number,email,website,coordinates,latitude,longitude,neighborhood,district,operator,capacity,source,created_at,updated_at
597,01,Finowkids e.V.,"Pariser Straße 3, 10719 Berlin",10719,,,,"52.4962372,13.3290445",52.4962372,13.3290445,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Finowkids e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
598,05,Waldorfkindergarten Fliederhof,"Zionskirchstraße 49, 10119 Berlin",10119,,,,"52.5341872,13.4065682",52.5341872,13.4065682,Mitte,Mitte,Waldorfkindergarten Fliederhof Berlin-Mitte e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
599,01,Die Zauberworte,"Zauritzweg 9, 10585 Berlin",10585,,,,"52.5129253,13.3124965",52.5129253,13.3124965,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Familie im Zentrum FiZ gGmbH,20,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
600,01,EKT Kulturküken,"Schillerstraße 64, 10627 Berlin",10627,,,,"52.5096533,13.3009537",52.5096533,13.3009537,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Kulturküken e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
601,01,EKT - Pumuckel e.V. Kila II,Unknown,0,,,,"52.5094959,13.299689",52.5094959,13.299689,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
602,01,Kita Pumuckel,Unknown,0,,,,"52.5093563,13.3003432",52.5093563,13.3003432,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Kita Pumuckel e.V,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
603,02,Friedrichshainer Zwerge,"Revaler Straße 10, 10245 Berlin",10245,,,,"52.5082092,13.4537332",52.5082092,13.4537332,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,Unknown,30,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
604,01,Kinderladen Windmühle,"Sophie-Charlotten-Straße 84, 14059 Berlin",14059,,,,"52.5142393,13.2883235",52.5142393,13.2883235,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Kinderladen Windmühle e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
605,01,Heinrich-Zille-Kindergarten,Unknown,0,,,,"52.5150424,13.2881389",52.5150424,13.2881389,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
606,02,Jungle Kita,"Wiener Straße 23, 10999 Berlin",10999,,,,"52.4971369,13.4321182",52.4971369,13.4321182,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
607,07,Kita Bienchen,Unknown,0,,,,"52.5310258,13.4248529",52.5310258,13.4248529,Pankow,Pankow,BiLingua gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
608,12,Kinderzeit,Unknown,0,,,,"52.4208647,13.5365952",52.4208647,13.5365952,Treptow-Köpenick,Treptow-Köpenick,Unknown,32,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
609,04,Kleine Kosmonauten,"Allee der Kosmonauten 67, 12681 Berlin",12681,,,,"52.5276251,13.5433593",52.5276251,13.5433593,Marzahn-Hellersdorf,Marzahn-Hellersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
610,01,Kindergarten Aufgepasst,"Blissestraße 45, 10713 Berlin",10713,,,,"52.4809522,13.3205763",52.4809522,13.3205763,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Aufgepasst e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
611,05,Die kleinen Frösche,Unknown,0,,,,"52.5495968,13.3612097",52.5495968,13.3612097,Mitte,Mitte,Kinderland Wedding e. V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
612,01,Kita ZwergNasen,"Paulsborner Straße 10, 10709 Berlin",10709,,,,"52.4967479,13.3039969",52.4967479,13.3039969,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,ZwergNasen gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
613,01,Kita el caracol/Gestaltpäd.Kindergarten e.V.,"Zähringerstraße 14, 10707 Berlin",10707,,,,"52.496128,13.311787",52.496128,13.311787,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
614,08,Kita Zwergenstube,"Am Bärensprung 42, 13503 Berlin",13503,,,,"52.6103791,13.2472748",52.6103791,13.2472748,Reinickendorf,Reinickendorf,Montessori-Kinderhaus EKT Zwergenstube e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
615,02,Kinderladen Spieltraum,"Kinzigstraße 11, 10247 Berlin",10247,,,,"52.5135475,13.4661533",52.5135475,13.4661533,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
616,11,Verbundpflegestelle Winnie-Pooh,"Werderstraße 31, 12103 Berlin",12103,,,,"52.4589224,13.3818201",52.4589224,13.3818201,Tempelhof-Schöneberg,Tempelhof-Schöneberg,Unknown,10,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
617,07,Kita Lotusblüte,Unknown,0,,,,"52.5772272,13.4010697",52.5772272,13.4010697,Pankow,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
618,01,Evangelische Kita St. Ursula,"Wegelystraße 12, 10623 Berlin",10623,,,,"52.5150869,13.334787",52.5150869,13.334787,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
619,02,Evangelische Kita Blauwal,"Schwiebusser Straße 6, 10965 Berlin",10965,,,,"52.4859936,13.3924437",52.4859936,13.3924437,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
620,08,Kindertagesstätte am Tegeler Fließ,"Waidmannsluster Damm 7E, 13507 Berlin",13507,,,,"52.5960889,13.2831042",52.5960889,13.2831042,Reinickendorf,Reinickendorf,Gemeinde auf dem Weg e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
621,02,Katholische Kindertagesstätte St. Michael,"Dresdener Straße 29, 10999 Berlin",10999,,,,"52.504294,13.415159",52.504294,13.415159,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
622,11,Kindergarten Krabbelkäfer,"Burgemeisterstraße 76, 12103 Berlin",12103,,,,"52.4569827,13.3822392",52.4569827,13.3822392,Tempelhof-Schöneberg,Tempelhof-Schöneberg,IKT Stadtindianer e.V.,26,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
623,05,LifExperience,"Reinickendorfer Straße 99, 13347 Berlin",13347,,,,"52.5469016,13.3689555",52.5469016,13.3689555,Mitte,Mitte,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
624,05,Kita Paradiesvögel,Plantagenstraße 9,0,,,,"52.5466954,13.3671302",52.5466954,13.3671302,Mitte,Mitte,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
625,05,Wir werden immer größer,Unknown,0,,,,"52.5513936,13.366711",52.5513936,13.366711,Mitte,Mitte,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
626,05,Montessori-Kinderhaus,"Eulerstraße 18, 13357 Berlin",13357,,,,"52.5533738,13.3903128",52.5533738,13.3903128,Mitte,Mitte,Montessori Kinderhaus Wedding e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
627,05,Nice-Bildung e.V.,"Nazarethkirchstraße 49 A, 13347 Berlin",13347,,,,"52.5480622,13.3594914",52.5480622,13.3594914,Mitte,Mitte,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
628,11,Schülerladen Schnuppe,"Goltzstraße 21, 10781 Berlin",10781,,,,"52.4941286,13.3540383",52.4941286,13.3540383,Tempelhof-Schöneberg,Tempelhof-Schöneberg,Schülerladen Schnuppe e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
629,01,Arche Noah,"Hildegardstraße 16, 10715 Berlin",10715,,,,"52.4819577,13.3216022",52.4819577,13.3216022,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
630,07,Waldkindergarten Robin Hood,"Dietzgenstraße 66, 13156 Berlin",13156,,,,"52.5870636,13.4022936",52.5870636,13.4022936,Pankow,Pankow,Robin Hood e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
631,05,Kita Cheburashka,Unknown,0,,,,"52.5313722,13.3497481",52.5313722,13.3497481,Mitte,Mitte,Cheburashka gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
632,06,Kita BeerenStark,"Weserstraße 185, 12045 Berlin",12045,,,,"52.4858711,13.4363129",52.4858711,13.4363129,Neukölln,Neukölln,Unionhilfswerk Sozialeinrichtungen gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
633,08,Kita Mohnblume,"Artemisstraße 4, 13469 Berlin",13469,,,,"52.6070436,13.31843",52.6070436,13.31843,Reinickendorf,Reinickendorf,FBE Berlin,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
634,12,Kita Zauberblümchen,Unknown,0,,,,"52.4443157,13.5805399",52.4443157,13.5805399,Treptow-Köpenick,Treptow-Köpenick,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
635,03,Kita Pepe Rakete,"Ehrenfelsstraße 9, 10318 Berlin",10318,,,,"52.4811787,13.528217",52.4811787,13.528217,Lichtenberg,Lichtenberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
636,07,Kita Kleine Mimmi,"Dietzgenstraße 71, 13156 Berlin",13156,,,,"52.5874372,13.4015178",52.5874372,13.4015178,Pankow,Pankow,Kleine Mimmi e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
637,01,Not Provided,Unknown,0,,,,"52.4683111,13.3042322",52.4683111,13.3042322,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
638,07,Kinderladen Bullerbü e.V.,"Schivelbeiner Straße 44, 10439 Berlin",10439,,,,"52.5506377,13.4115794",52.5506377,13.4115794,Pankow,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
639,01,Kinderladen Wexstraße,"Wexstraße 23, 10715 Berlin",10715,,,,"52.4788354,13.3322976",52.4788354,13.3322976,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,"Eltern-Initiativ-Kindertagesstätte Wexstraße e. V.,",Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
640,05,Kinderladen Frischlinge,"Tegeler Straße 44, 13353 Berlin",13353,,,,"52.539956,13.3583603",52.539956,13.3583603,Mitte,Mitte,Kinderladen Frischlinge e.V,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
641,02,Sonnenkäferhaus,Unknown,0,,,,"52.4928311,13.4388419",52.4928311,13.4388419,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
642,02,Spreesprotten,Unknown,0,,,,"52.4932203,13.4374458",52.4932203,13.4374458,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
643,01,EKT - Yoyo e.V.,"Kaiser-Friedrich-Straße 60, 10627 Berlin",10627,,,,"52.5073823,13.3024973",52.5073823,13.3024973,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
644,02,Minifee,"Dieffenbachstraße 77, 10967 Berlin",10967,,,,"52.4941814,13.4109935",52.4941814,13.4109935,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,Minifee e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
645,10,hisa Kita,Unknown,0,,,,"52.429151,13.3384476",52.429151,13.3384476,Steglitz-Zehlendorf,Steglitz-Zehlendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
646,11,KiTa Lillebor,"Machonstraße 54, 12105 Berlin",12105,,,,"52.4455538,13.3820535",52.4455538,13.3820535,Tempelhof-Schöneberg,Tempelhof-Schöneberg,Nordische Bildungswerkstatt UG,58,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
647,06,Kinderladen Naseweis,Unknown,0,,,,"52.492979,13.4278312",52.492979,13.4278312,Neukölln,Neukölln,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
648,01,Kinderladen Wusel,"Schillerstraße 84, 10627 Berlin",10627,,,,"52.5099362,13.3072698",52.5099362,13.3072698,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Kinderladen Wusel e.V,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
649,05,Kita Sonnenblume/AWO,Unknown,0,,,,"52.554327,13.3656768",52.554327,13.3656768,Mitte,Mitte,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
650,01,EKT - Gieselerstraße 25 e.V.,Unknown,0,,,,"52.4898283,13.3178743",52.4898283,13.3178743,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
651,05,Kita Elfenbein,"Huttenstraße 21, 10553 Berlin",10553,,,,"52.5286374,13.3189629",52.5286374,13.3189629,Mitte,Mitte,GFBE gGmbH (Gesellschaft für Bildung und Erziehung),Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
652,05,EKT Meilenstein,"Wriezener Straße 43, 13359 Berlin",13359,,,,"52.5560615,13.3878649",52.5560615,13.3878649,Mitte,Mitte,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
653,05,Kita Kleine Kapitäne,"Wriezener Straße 39, 13359 Berlin",13359,,,,"52.5565472,13.3882364",52.5565472,13.3882364,Mitte,Mitte,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
654,12,Karl und Karla e. V.,"Karl-Kunger-Straße 59, 12435 Berlin",12435,,,,"52.4913343,13.4474325",52.4913343,13.4474325,Treptow-Köpenick,Treptow-Köpenick,DaKS – Dachverband Berliner Kinder- und Schülerläden e. V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
655,11,Not Provided,"Nuthestraße 18, 12307 Berlin",12307,,,,"52.3955018,13.3931878",52.3955018,13.3931878,Tempelhof-Schöneberg,Tempelhof-Schöneberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
656,10,Zauberzwerge,"Ahornstraße 20, 12163 Berlin",12163,,,,"52.4613712,13.3206448",52.4613712,13.3206448,Steglitz-Zehlendorf,Steglitz-Zehlendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
657,09,Krabbelgruppe der Ev. Melanchthon-Kirchengemeinde,Unknown,0,,,,"52.521886,13.1975875",52.521886,13.1975875,Spandau,Spandau,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
658,08,Kita La Vita,"Eichhorster Weg 23, 13435 Berlin",13435,,,,"52.5985524,13.3431242",52.5985524,13.3431242,Reinickendorf,Reinickendorf,Evangelisches Jugend- und Fürsorgewerk,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
659,08,Kita Mondschein,"Oranienburger Straße 63, 13437 Berlin",13437,,,,"52.5902602,13.3344592",52.5902602,13.3344592,Reinickendorf,Reinickendorf,WASSILA gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
660,07,Kinderladen Wurzelgemüse,"Roelckestraße 24, 13086 Berlin",13086,,,,"52.5534752,13.4450961",52.5534752,13.4450961,Pankow,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
661,07,Kita Edgar Berlin,"Korsörer Straße 19, 10437 Berlin",10437,,,,"52.5475532,13.4030016",52.5475532,13.4030016,Pankow,Pankow,Peggy Laubinger,20,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
662,08,"Kindertagesstätte ""Claudius-Arche"" der Evangelischen Matthias-Claudius-Kirchengemeinde","Schulzendorfer Straße 25, 13503 Berlin",13503,,,,"52.6133967,13.2399584",52.6133967,13.2399584,Reinickendorf,Reinickendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
663,05,Kita Primavera,"Glasgower Straße 25, 13349 Berlin",13349,,,,"52.556208,13.3434292",52.556208,13.3434292,Mitte,Mitte,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
664,11,Kita Leotie,"Schönburgstraße 12, 12103 Berlin",12103,,,,"52.4632688,13.3820213",52.4632688,13.3820213,Tempelhof-Schöneberg,Tempelhof-Schöneberg,IKT Stadtindianer e.V.,25,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
665,11,Kita Chumani,"Kaiserin-Augusta-Straße 27, 12103 Berlin",12103,,,,"52.4601783,13.3769189",52.4601783,13.3769189,Tempelhof-Schöneberg,Tempelhof-Schöneberg,IKT Stadtindianer e.V.,45,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
666,11,Kita Mojak,"Podewilsstraße 5, 12103 Berlin",12103,,,,"52.4647859,13.3766183",52.4647859,13.3766183,Tempelhof-Schöneberg,Tempelhof-Schöneberg,IKT Stadtindianer e.V.,26,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
667,08,Kita Container,"Schorfheidestraße 13-15, 13439 Berlin",13439,,,,"52.5946316,13.3478519",52.5946316,13.3478519,Reinickendorf,Reinickendorf,Forum Soziale Dienste,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
668,08,Kinderinsel / L'île aux enfants,"Tramper Weg 4, 13439 Berlin",13439,,,,"52.592136,13.3572621",52.592136,13.3572621,Reinickendorf,Reinickendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
669,08,"Forscherkindergarten ""Rotbuche""","Berliner Straße 50, 13467 Berlin",13467,,,,"52.6234057,13.3129405",52.6234057,13.3129405,Reinickendorf,Reinickendorf,Stiftung Pro Gemeinsinn gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
670,05,"""Die Arche""",Unknown,0,,,,"52.5601303,13.3608223",52.5601303,13.3608223,Mitte,Mitte,"""Die Arche"" christliches Kinder- und Jugendwerk e.V.",Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
671,10,Kita Sonnenblume,Unknown,0,,,,"52.4168094,13.323531",52.4168094,13.323531,Steglitz-Zehlendorf,Steglitz-Zehlendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
672,08,Kita Fidibus,"Amendestraße 91, 13409 Berlin",13409,,,,"52.5688244,13.3678592",52.5688244,13.3678592,Reinickendorf,Reinickendorf,LebensWelt gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
673,08,Kita Sommergarten,"Sommerstraße 28, 13409 Berlin",13409,,,,"52.5741474,13.3741122",52.5741474,13.3741122,Reinickendorf,Reinickendorf,LebensWelt gGmbH,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
674,07,Kita Französisch Buchholz,"Schönhauser Straße 113, 13127 Berlin",13127,,,,"52.6010903,13.42967",52.6010903,13.42967,Pankow,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
675,08,Kita Krümelkiste,"Senftenberger Ring 46A, 13435 Berlin",13435,,,,"52.6056068,13.3567372",52.6056068,13.3567372,Reinickendorf,Reinickendorf,FiPP e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
676,12,Evangelischer Kindergarten Oberschöneweide,Unknown,0,,,,"52.4634168,13.523331",52.4634168,13.523331,Treptow-Köpenick,Treptow-Köpenick,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
677,01,Pünktchen und Anton,"Cunostraße 1, 14199 Berlin",14199,,,,"52.4743894,13.2949776",52.4743894,13.2949776,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Pünktchen und Anton e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
678,06,"AWO-Hort ""Elfenfels""",Unknown,0,,,,"52.4023007,13.5082995",52.4023007,13.5082995,Neukölln,Neukölln,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
679,07,KiTa Meilenstein,"Blankenburger Straße 9A, 13156 Berlin",13156,,,,"52.5817998,13.4059097",52.5817998,13.4059097,Pankow,Pankow,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
680,03,Kita Mausezahn,"Einbecker Straße 32, 10317 Berlin",10317,,,,"52.5098683,13.5025303",52.5098683,13.5025303,Lichtenberg,Lichtenberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
681,06,Kinderladen Flinke Kids,"Elly-Heuss-Knapp-Straße 21, 12355 Berlin",12355,,,,"52.4036913,13.5058522",52.4036913,13.5058522,Neukölln,Neukölln,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
682,10,Onkel-Toms-Hütte e.V.,"Onkel-Tom-Straße 64B, 14169 Berlin",14169,,,,"52.4476963,13.2520089",52.4476963,13.2520089,Steglitz-Zehlendorf,Steglitz-Zehlendorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
683,05,Kinderladen Klein und Stark,"Adalbertstraße 24, 10179 Berlin",10179,,,,"52.5055541,13.4225289",52.5055541,13.4225289,Mitte,Mitte,Gemeindeaufbauprojekt Kreuzberg Ost - GAPKO e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
684,02,El Jardín de Federico,"Rigaer Straße 79, 10247 Berlin",10247,,,,"52.516762,13.4639348",52.516762,13.4639348,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
685,03,Lucecitas,"Marie-Curie-Allee 4, 10315 Berlin",10315,,,,"52.5090538,13.5039008",52.5090538,13.5039008,Lichtenberg,Lichtenberg,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
686,11,EKT Bülowstraße,"Bülowstraße 52, 10783 Berlin",10783,,,,"52.4944603,13.3671258",52.4944603,13.3671258,Tempelhof-Schöneberg,Tempelhof-Schöneberg,EKT - Bülowstraße e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
687,01,Kant-Kindergarten,"Bundesallee 187, 10717 Berlin",10717,,,,"52.4893395,13.331382",52.4893395,13.331382,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
688,05,die kleinen Kleckse - Tagespflegestätte,Schönwalder Straße 28,0,,,,"52.5421814,13.3743639",52.5421814,13.3743639,Mitte,Mitte,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
689,07,Kinderladen Spielmäuse,"Wolfshagener Straße 81, 13187 Berlin",13187,,,,"52.5729556,13.4110094",52.5729556,13.4110094,Pankow,Pankow,Siebenstein e.V.,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
690,11,Notenzwerge,"Friedrich-Wilhelm-Straße 78-79, 12103 Berlin",12103,,,,"52.4581456,13.3827437",52.4581456,13.3827437,Tempelhof-Schöneberg,Tempelhof-Schöneberg,Rahn Dittrich Group,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
691,12,EKT - Die Sternenfischer e.V.,"Stellingdamm 6, 12555 Berlin",12555,,,,"52.4592287,13.5820556",52.4592287,13.5820556,Treptow-Köpenick,Treptow-Köpenick,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
692,12,Greta and Friends,"Puderstraße 26, 12435 Berlin",12435,,,,"52.4855416,13.4644619",52.4855416,13.4644619,Treptow-Köpenick,Treptow-Köpenick,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
693,12,EKT – Schraderstraße,Unknown,0,,,,"52.4625128,13.4816117",52.4625128,13.4816117,Treptow-Köpenick,Treptow-Köpenick,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
694,12,Kita Kleiner Fratz Ernststraße,"Ernststraße 4, 12437 Berlin",12437,,,,"52.4659833,13.4887198",52.4659833,13.4887198,Treptow-Köpenick,Treptow-Köpenick,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
695,12,Kita Villa Klecks,"Kiefholzstraße 269, 12437 Berlin",12437,,,,"52.4672019,13.4851699",52.4672019,13.4851699,Treptow-Köpenick,Treptow-Köpenick,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
696,12,Kita Die wilden Knallerbsen,"Groß-Berliner Damm 37, 12487 Berlin",12487,,,,"52.4490306,13.5122571",52.4490306,13.5122571,Treptow-Köpenick,Treptow-Köpenick,Unknown,35,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
697,12,Kita felix and friends,"Sterndamm 109, 12487 Berlin",12487,,,,"52.4423522,13.5019142",52.4423522,13.5019142,Treptow-Köpenick,Treptow-Köpenick,Unknown,Unknown,openstreetmap,18/08/2025 11:28,18/08/2025 11:28
