id,name,address,postal_code,district,latitude,longitude,operator,capacity,source,created_at,updated_at,neighborhood
641,Sonnenkäferhaus,Unknown,00000,Nan,52.4928311,13.4388419,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
642,Spreesprotten,Unknown,00000,Nan,52.4932203,13.4374458,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
643,EKT - Yoyo e.V.,"Kaiser-Friedrich-Straße 60, 10627 Berlin",10627,Charlottenburg,52.5073823,13.3024973,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
644,Minifee,"Dieffenbachstraße 77, 10967 Berlin",10967,Nan,52.4941814,13.4109935,Minifee e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
645,hisa Kita,Unknown,00000,Nan,52.429151,13.3384476,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
646,KiTa Lillebor,"Machonstraße 54, 12105 Berlin",12105,Mariendorf,52.4455538,13.3820535,Nordische Bildungswerkstatt UG,58.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
647,Kinderladen Naseweis,Unknown,00000,Nan,52.492979,13.4278312,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
648,Kinderladen Wusel,"Schillerstraße 84, 10627 Berlin",10627,Charlottenburg,52.5099362,13.3072698,Kinderladen Wusel e.V,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
649,Kita Sonnenblume/AWO,Unknown,00000,Nan,52.554327,13.3656768,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
650,EKT - Gieselerstraße 25 e.V.,Unknown,00000,Nan,52.4898283,13.3178743,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
651,Kita Elfenbein,"Huttenstraße 21, 10553 Berlin",10553,Moabit,52.5286374,13.3189629,GFBE gGmbH (Gesellschaft für Bildung und Erziehung),Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
652,EKT Meilenstein,"Wriezener Straße 43, 13359 Berlin",13359,Gesundbrunnen,52.5560615,13.3878649,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
653,Kita Kleine Kapitäne,"Wriezener Straße 39, 13359 Berlin",13359,Gesundbrunnen,52.5565472,13.3882364,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
654,Karl und Karla e. V.,"Karl-Kunger-Straße 59, 12435 Berlin",12435,Alt-Treptow,52.4913343,13.4474325,DaKS – Dachverband Berliner Kinder- und Schülerläden e. V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Treptow-Köpenick
655,Not Provided,"Nuthestraße 18, 12307 Berlin",12307,Lichtenrade,52.3955018,13.3931878,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
656,Zauberzwerge,"Ahornstraße 20, 12163 Berlin",12163,Steglitz,52.4613712,13.3206448,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
657,Krabbelgruppe der Ev. Melanchthon-Kirchengemeinde,Unknown,00000,Nan,52.521886,13.1975875,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Spandau
658,Kita La Vita,"Eichhorster Weg 23, 13435 Berlin",13435,Märkisches Viertel,52.5985524,13.3431242,Evangelisches Jugend- und Fürsorgewerk,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Reinickendorf
659,Kita Mondschein,"Oranienburger Straße 63, 13437 Berlin",13437,Wittenau,52.5902602,13.3344592,WASSILA gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Reinickendorf
660,Kinderladen Wurzelgemüse,"Roelckestraße 24, 13086 Berlin",13086,Weißensee,52.5534752,13.4450961,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Pankow
661,Kita Edgar Berlin,"Korsörer Straße 19, 10437 Berlin",10437,Prenzlauer Berg,52.5475532,13.4030016,Peggy Laubinger,20.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Pankow
662,"Kindertagesstätte ""Claudius-Arche"" der Evangelischen Matthias-Claudius-Kirchengemeinde","Schulzendorfer Straße 25, 13503 Berlin",13503,Heiligensee,52.6133967,13.2399584,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Reinickendorf
663,Kita Primavera,"Glasgower Straße 25, 13349 Berlin",13349,Wedding,52.556208,13.3434292,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
664,Kita Leotie,"Schönburgstraße 12, 12103 Berlin",12103,Tempelhof,52.4632688,13.3820213,IKT Stadtindianer e.V.,25.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
665,Kita Chumani,"Kaiserin-Augusta-Straße 27, 12103 Berlin",12103,Tempelhof,52.4601783,13.3769189,IKT Stadtindianer e.V.,45.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
666,Kita Mojak,"Podewilsstraße 5, 12103 Berlin",12103,Tempelhof,52.4647859,13.3766183,IKT Stadtindianer e.V.,26.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
667,Kita Container,"Schorfheidestraße 13-15, 13439 Berlin",13439,Märkisches Viertel,52.5946316,13.3478519,Forum Soziale Dienste,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Reinickendorf
668,Kinderinsel / L'île aux enfants,"Tramper Weg 4, 13439 Berlin",13439,Märkisches Viertel,52.592136,13.3572621,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Reinickendorf
669,"Forscherkindergarten ""Rotbuche""","Berliner Straße 50, 13467 Berlin",13467,Hermsdorf,52.6234057,13.3129405,Stiftung Pro Gemeinsinn gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Reinickendorf
670,"""Die Arche""",Unknown,00000,Nan,52.5601303,13.3608223,"""Die Arche"" christliches Kinder- und Jugendwerk e.V.",Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
671,Kita Sonnenblume,Unknown,00000,Nan,52.4168094,13.323531,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
672,Kita Fidibus,"Amendestraße 91, 13409 Berlin",13409,Reinickendorf,52.5688244,13.3678592,LebensWelt gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Reinickendorf
673,Kita Sommergarten,"Sommerstraße 28, 13409 Berlin",13409,Reinickendorf,52.5741474,13.3741122,LebensWelt gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Reinickendorf
674,Kita Französisch Buchholz,"Schönhauser Straße 113, 13127 Berlin",13127,Französisch Buchholz,52.6010903,13.42967,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Pankow
675,Kita Krümelkiste,"Senftenberger Ring 46A, 13435 Berlin",13435,Nan,52.6056068,13.3567372,FiPP e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Reinickendorf
676,Evangelischer Kindergarten Oberschöneweide,Unknown,00000,Nan,52.4634168,13.523331,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Treptow-Köpenick
677,Pünktchen und Anton,"Cunostraße 1, 14199 Berlin",14199,Schmargendorf,52.4743894,13.2949776,Pünktchen und Anton e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
678,"AWO-Hort ""Elfenfels""",Unknown,00000,Nan,52.4023007,13.5082995,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
679,KiTa Meilenstein,"Blankenburger Straße 9A, 13156 Berlin",13156,Niederschönhausen,52.5817998,13.4059097,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Pankow
680,Kita Mausezahn,"Einbecker Straße 32, 10317 Berlin",10317,Rummelsburg,52.5098683,13.5025303,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Lichtenberg
681,Kinderladen Flinke Kids,"Elly-Heuss-Knapp-Straße 21, 12355 Berlin",12355,Rudow,52.4036913,13.5058522,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
682,Onkel-Toms-Hütte e.V.,"Onkel-Tom-Straße 64B, 14169 Berlin",14169,Zehlendorf,52.4476963,13.2520089,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
683,Kinderladen Klein und Stark,"Adalbertstraße 24, 10179 Berlin",10179,Mitte,52.5055541,13.4225289,Gemeindeaufbauprojekt Kreuzberg Ost - GAPKO e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
684,El Jardín de Federico,"Rigaer Straße 79, 10247 Berlin",10247,Friedrichshain,52.516762,13.4639348,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
685,Lucecitas,"Marie-Curie-Allee 4, 10315 Berlin",10315,Friedrichsfelde,52.5090538,13.5039008,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Lichtenberg
686,EKT Bülowstraße,"Bülowstraße 52, 10783 Berlin",10783,Schöneberg,52.4944603,13.3671258,EKT - Bülowstraße e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
687,Kant-Kindergarten,"Bundesallee 187, 10717 Berlin",10717,Wilmersdorf,52.4893395,13.331382,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
688,die kleinen Kleckse - Tagespflegestätte,Schönwalder Straße 28,00000,Nan,52.5421814,13.3743639,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
689,Kinderladen Spielmäuse,"Wolfshagener Straße 81, 13187 Berlin",13187,Pankow,52.5729556,13.4110094,Siebenstein e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Pankow
690,Notenzwerge,"Friedrich-Wilhelm-Straße 78-79, 12103 Berlin",12103,Tempelhof,52.4581456,13.3827437,Rahn Dittrich Group,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
691,EKT - Die Sternenfischer e.V.,"Stellingdamm 6, 12555 Berlin",12555,Köpenick,52.4592287,13.5820556,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Treptow-Köpenick
692,Greta and Friends,"Puderstraße 26, 12435 Berlin",12435,Plänterwald,52.4855416,13.4644619,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Treptow-Köpenick
693,EKT – Schraderstraße,Unknown,00000,Nan,52.4625128,13.4816117,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Treptow-Köpenick
694,Kita Kleiner Fratz Ernststraße,"Ernststraße 4, 12437 Berlin",12437,Baumschulenweg,52.4659833,13.4887198,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Treptow-Köpenick
695,Kita Villa Klecks,"Kiefholzstraße 269, 12437 Berlin",12437,Nan,52.4672019,13.4851699,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Treptow-Köpenick
696,Kita Die wilden Knallerbsen,"Groß-Berliner Damm 37, 12487 Berlin",12487,Johannisthal,52.4490306,13.5122571,Unknown,35.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Treptow-Köpenick
697,Kita felix and friends,"Sterndamm 109, 12487 Berlin",12487,Johannisthal,52.4423522,13.5019142,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Treptow-Köpenick
698,Kita Die wilden Knallerbsen e.V.,Unknown,00000,Nan,52.4454568,13.509297,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Treptow-Köpenick
699,Kinderladen Friedrichsklain,"Oderstraße 34, 10247 Berlin",10247,Friedrichshain,52.5093272,13.4728751,Kleine Künstler ganz groß gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
700,Kita Arif und Alina,"Sparrstraße 3 A, 13353 Berlin",13353,Wedding,52.5420205,13.3610639,Kita Arif und Alina gUG,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
701,Kita Spatzennest,"Erlenstraße 20, 12167 Berlin",12167,Steglitz,52.450765,13.3218198,Verein zur Förderung der Mehrsprachigkeit e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
702,Kindergarten Schlumpfenland,"Wielandstraße 40, 10629 Berlin",10629,Charlottenburg,52.5048402,13.3158295,Kindergarten Schlumpfenland e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
703,Kita Engelsnest,"Kaiserin-Augusta-Allee 101, 10553 Berlin",10553,Moabit,52.5256694,13.3198275,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
704,Kiezbündnis Schülerladen - Janusz Korczak,"Frankenstraße 6, 10781 Berlin",10781,Schöneberg,52.4935137,13.3511617,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
705,Kinderladen Krikel Krakel,"Peschkestraße 8, 12161 Berlin",12161,Friedenau,52.4648314,13.3315433,Krikel Krakel e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
706,Kita Pretty World,"Elsenstraße 25, 12435 Berlin",12435,Alt-Treptow,52.4891733,13.4540178,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Treptow-Köpenick
707,Rappelkiste,"Wolliner Straße 9, 10435 Berlin",10435,Mitte,52.537398,13.403576,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
708,Kinderladen Rosenthaler Vorstadt,"Wolliner Straße 60, 10435 Berlin",10435,Mitte,52.536911,13.40357,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
709,Montessori-Kinderhaus Berlin-Buch,Wiltbergstraße 90,00000,Nan,52.6409989,13.4888294,Karuna e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Pankow
710,Kita des Pestalozzi-Fröbel-Hauses,"Barbarossastraße 64, 10781 Berlin",10781,Schöneberg,52.4918956,13.3522876,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
711,Krippe Mondbär,"Eldenaer Straße 36, 10247 Berlin",10247,Friedrichshain,52.5201666,13.4643985,Klax Berlin,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
712,Brei nach Neun,"Leuthener Straße 8, 10829 Berlin",10829,Schöneberg,52.4809538,13.3628341,EKT Brei nach Neun e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
713,Kinderladen Meckerbeine,"Cheruskerstraße 17, 10829 Berlin",10829,Schöneberg,52.4812161,13.3592231,Kinderladen Meckerbeine e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
714,Kinderladen Bunte Knospe,Unknown,00000,Nan,52.4836963,13.3630163,EKT Bunte Knospe e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
715,Evangelische Kita Silas,Unknown,00000,Nan,52.4913346,13.3652603,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
716,Kita Cookis,"Gustav-Müller-Platz 2, 10829 Berlin",10829,Schöneberg,52.4833873,13.3620946,Verein zur Förderung stadtteilnaher Volkshochschularbeit e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
717,Kunkel,Unknown,00000,Nan,52.4880979,13.3642603,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
718,Tegner-Strolche,Unknown,00000,Nan,52.5543323,13.4101602,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Pankow
719,Kita Maulwurf,"Derfflingerstraße 21, 10785 Berlin",10785,Tiergarten,52.5033001,13.3566187,Arbeiterwohlfahrt,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
720,EKT Tigertatzen,"Elßholzstraße 11, 10781 Berlin",10781,Schöneberg,52.4924741,13.3563629,EKT - Tigertatzen e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
721,Waldorf-Kindergarten Zehlendorf e.V.,Unknown,00000,Nan,52.4575903,13.2746144,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
722,Kinder- und Schülerladen Manno,"Hohenstaufenstraße 10a, 10781 Berlin",10781,Schöneberg,52.4948402,13.3500271,Kinder- und Schülerladen Manno e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
723,Großpflegestelle Peti und Ulli,Böckhstraße,00000,Kreuzberg,52.4939191,13.4194161,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
724,Kinderladen Kraut und Rüben,"Schwalbacher Straße 8, 12161 Berlin",12161,Friedenau,52.4700471,13.3209725,EKT - Kraut und Rüben e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
725,EKT Rappelschlößchen,"Schwalbacher Straße 10, 12161 Berlin",12161,Friedenau,52.4700378,13.3221987,Rappelschlößchen e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
726,Kindergarten Auenland,"Zingster Straße 12, 13357 Berlin",13357,Gesundbrunnen,52.5512131,13.3891799,Arbeitskreis Fidele Pädagogik e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
727,Kita Fuggerstraße e.V.,"Fuggerstraße 37, 10777 Berlin",10777,Schöneberg,52.499059,13.3416183,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
728,"Kita ""bewegte Kinder e.V.""",Unknown,00000,Nan,52.5244457,13.313733,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
729,Kita Purzelbaum,"Eisenacher Straße 81, 10823 Berlin",10823,Schöneberg,52.4889997,13.3493536,planned child gUG,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
730,Kita Hänselstraße,Unknown,00000,Nan,52.4663073,13.4738265,Kindertagesstätten SüdOst,180.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
731,Waldorfkindergarten Rosenhof,"Weimarische Straße 5, 10715 Berlin",10715,Wilmersdorf,52.4805284,13.323981,Waldorfkindergarten Rosenhof e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
732,Kinderladen Frechsdachs,"Rosenheimer Straße 28, 10781 Berlin",10781,Schöneberg,52.4901702,13.3461426,Kinderladen Frechsdachs e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
733,Kinderladen Amtomokarasachmo,"Salzburger Straße 7, 10825 Berlin",10825,Schöneberg,52.4869279,13.3425314,EKT Amtomokarasachmo e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
734,KreativitätsKindertagesstätte Allesforscher,"Strausberger Straße 38, 10243 Berlin",10243,Friedrichshain,52.5208599,13.4325745,KreativitätsSchulzentrum Berlin gGmbh,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
735,Kita Elfenblume,"Rostocker Straße 28, 10553 Berlin",10553,Moabit,52.5322577,13.3267775,Forum für Bildung und Erziehung (FBE) gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
736,Kita Safina I,Unknown,00000,Nan,52.5319894,13.3267708,Hadewe-Integra gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
737,Kita Windfee,"Goethestraße 2, 12459 Berlin",12459,Oberschöneweide,52.4644544,13.5144646,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Treptow-Köpenick
738,Kita Spreekinder 2,"Edisonstraße 19, 12459 Berlin",12459,Oberschöneweide,52.4649644,13.5137988,kijufa gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Treptow-Köpenick
739,Not Provided,Unknown,00000,Nan,52.5027618,13.3726299,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
740,Hakuna Matata,Unknown,00000,Nan,52.567159,13.3163189,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Reinickendorf
741,Kita der Kath. Kirchengem. St. Annen,Unknown,00000,Nan,52.448665,13.3133092,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
742,FRÖBEL Kindergarten,"Straßburger Straße 6B, 10405 Berlin",10405,Nan,52.5289509,13.413324,FRÖBEL Bildung und Erziehung,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Pankow
743,EKT - Macht nix e.V.,Unknown,00000,Nan,52.4885535,13.3745228,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
744,Die kleinen Sonnenblumen,"Kaiserstraße 144, 12105 Berlin",12105,Mariendorf,52.444789,13.372418,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
745,Kindertagesstätte Gänseblümchen e.V.,"Glasgower Straße 26, 13349 Berlin",13349,Wedding,52.556085,13.3436478,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
746,Kinderladen am Park,Unknown,00000,Nan,52.4347158,13.3480029,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
747,Kita Edgar Berlin,"Dunckerstraße 74, 10437 Berlin",10437,Prenzlauer Berg,52.5439853,13.421856,Peggy Laubinger,20.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Pankow
748,Kita Regenbogen,"Buschkrugallee 31, 12359 Berlin",12359,Nan,52.4614496,13.4460273,Regenbogen gemeinnützige UG,44.0,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
749,Kita Salabanda Süd,"Scharnweberstraße 47, 10247 Berlin",10247,Nan,52.5125537,13.4671531,Salabanda gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
750,Kindergarten Berliner Kindheit,Unknown,00000,Nan,52.531283,13.4251048,Berliner Kindheit E.S. gUG (haftungsbeschränkt),Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Pankow
751,Kita Abenteuerland,Unknown,00000,Nan,52.5500996,13.3490651,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
752,Kita Kardelen,"Lüderitzstraße 3, 13351 Berlin",13351,Wedding,52.5499125,13.3494156,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
753,Not Provided,Unknown,00000,Nan,52.5350412,13.3580119,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
754,Kinderladen Zauberhaus,"Reinickendorfer Straße 30, 13347 Berlin",13347,Gesundbrunnen,52.5473667,13.369575,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
755,Kita Hexenkleckshausen,"Eldenaer Straße 46, 10247 Berlin",10247,Friedrichshain,52.5204348,13.4602471,KLAX gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
756,Kinderladen Marienkäfer,"Prühßstraße 30, 12105 Berlin",12105,Nan,52.4429619,13.3831002,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
757,Kita Piccoli Artisti,"Eulerstraße 21, 13357 Berlin",13357,Nan,52.5528793,13.3895862,Ki. E. Ka. e. V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
