bsn,school_name,school_type_de,ownership_en,school_category_de,district,neighborhood,postal_code,street,street_number,website,school_year,school_category_en,total_students,students_f,students_m,teachers_total,teachers_f,teachers_m,startchancen_flag,lon,lat,schoolinductionzone_id,district_id
10S08,Schule am Mummelsoll,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Marzahn-Hellersdorf,Hellersdorf,12627,Eilenburger Straße,4,http://www.mummelsoll.de,2024/25,Special Needs School,154,48,106,36,32,4,False,13.629,52.54,345,10
10Y01,Tagore-Gymnasium,Gymnasium,Public,Gymnasium,Marzahn-Hellersdorf,Marzahn,12687,Sella-Hasse-Straße,25,https://www.tagore-gymnasium.de,2024/25,Academic Secondary School,915,541,374,78,45,33,False,13.557,52.553,257,10
10Y02,Otto-Nagel-Gymnasium,Gymnasium,Public,Gymnasium,Marzahn-Hellersdorf,Biesdorf,12683,Schulstraße,11,https://ong.berlin,2024/25,Academic Secondary School,948,519,429,77,40,37,False,13.55,52.512,241,10
10Y03,Wilhelm-von-Siemens-Gymnasium,Gymnasium,Public,Gymnasium,Marzahn-Hellersdorf,Biesdorf,12683,Allee der Kosmonauten,134,https://www.wvsiemens-berlin.de/,2024/25,Academic Secondary School,895,441,454,74,47,27,False,13.551,52.533,241,10
10Y08,Sartre-Gymnasium,Gymnasium,Public,Gymnasium,Marzahn-Hellersdorf,Hellersdorf,12629,Kyritzer Straße,103,http://sartre-gymnasium.de,2024/25,Academic Secondary School,902,484,418,72,42,30,False,13.591,52.543,311,10
10Y11,Melanchthon-Gymnasium,Gymnasium,Public,Gymnasium,Marzahn-Hellersdorf,Hellersdorf,12627,Adele-Sandrock-Straße,73,http://www.melanchthon-schule-berlin.de,2024/25,Academic Secondary School,1101,601,500,84,51,33,False,13.619,52.534,332,10
10Y12,12. Schule (Gymnasium),Gymnasium,Public,Gymnasium,Marzahn-Hellersdorf,Hellersdorf,12619,Erich-Kästner-Straße,52,,2024/25,Academic Secondary School,125,63,62,2,1,1,False,13.593,52.527,304,10
11A07,Schul- und Leistungssportzentrum Berlin (Sportforum),Integrierte Sekundarschule,Public,Andere Schule,Lichtenberg,Alt-Hohenschönhausen,13053,Fritz-Lesch-Straße,35,http://www.slzb.de,2024/25,Other School,962,323,639,125,73,52,False,13.476,52.546,116,11
11B01,Hein-Moeller-Schule (OSZ Energietechnik II),Oberstufenzentrum,Public,Berufsschule,Lichtenberg,Lichtenberg,10315,Allee der Kosmonauten,18,https://www.hein-moeller-schule.de,2024/25,Vocational School,1558,46,1512,68,15,53,True,13.513,52.523,161,11
11B02,"Max-Taut-Schule (OSZ Gebäude, Umwelt, Technik)",Oberstufenzentrum,Public,Berufsschule,Lichtenberg,Rummelsburg,10317,Fischerstraße,36,https://www.max-taut-schule.de,2024/25,Vocational School,2438,178,2260,99,28,71,True,13.487,52.501,127,11
11B04,Friedrich-List-Schule (OSZ Büromanagement und Wirtschaftssprachen),Oberstufenzentrum,Public,Berufsschule,Lichtenberg,Rummelsburg,10317,Marktstraße,2,http://www.fls-berlin.de,2024/25,Vocational School,1298,816,482,65,42,23,False,13.475,52.503,91,11
11G01,Sonnenuhr-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Fennpfuhl,10369,Franz-Jacob-Straße,33,http://www.sonnenuhr-schule.de,2024/25,Primary School,390,181,209,27,19,8,False,13.467,52.529,81,11
11G02,Schule am Roederplatz (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Fennpfuhl,10367,Bernhard-Bästlein-Straße,22,https://schule-am-roederplatz.de,2024/25,Primary School,438,218,220,32,23,9,True,13.482,52.529,107,11
11G03,Schule im Gutspark (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Lichtenberg,10367,Josef-Orlopp-Straße,20,http://www.grundschule-im-gutspark.de,2024/25,Primary School,413,184,229,29,26,3,False,13.483,52.523,117,11
11G05,Schule auf dem lichten Berg (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Lichtenberg,10365,Atzpodienstraße,19,https://www.gs-lichtenberg-berlin.de,2024/25,Primary School,664,316,348,49,42,7,False,13.494,52.517,130,11
11G06,Adam-Ries-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Friedrichsfelde,10315,Alt-Friedrichsfelde,66,https://www.adamries.schule,2024/25,Primary School,520,240,280,38,32,6,False,13.532,52.511,182,11
11G07,Hermann-Gmeiner-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Lichtenberg,10365,Harnackstraße,17,https://www.hermann-gmeiner-schule-berlin.de,2024/25,Primary School,528,228,300,40,30,10,False,13.486,52.51,91,11
11G08,Robinson-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Rummelsburg,10317,Wönnichstraße,7,http://www.robinsonschule-berlin.de,2024/25,Primary School,352,156,196,28,18,10,False,13.501,52.51,122,11
11G09,Bürgermeister-Ziethen-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Friedrichsfelde,10315,Massower Straße,39,http://www.buezie.de,2024/25,Primary School,686,364,322,50,34,16,False,13.517,52.508,161,11
11G10,Schule im Ostseekarree (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Neu-Hohenschönhausen,13051,Barther Straße,27,http://www.ostseekarree.net,2024/25,Primary School,558,272,286,38,27,11,False,13.5,52.564,190,11
11G11,Bernhard-Grzimek-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Friedrichsfelde,10319,Sewanstraße,184,https://11g11.de/startseite.html,2024/25,Primary School,482,228,254,43,30,13,False,13.512,52.496,150,11
11G12,Lew-Tolstoi-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Karlshorst,10318,Römerweg,120,http://www.lew-tolstoi-schule.de,2024/25,Primary School,657,342,315,54,46,8,False,13.537,52.492,197,11
11G13,Karlshorster Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Karlshorst,10318,Lisztstraße,6,https://www.karlshorster-schule.de,2024/25,Primary School,647,299,348,44,36,8,False,13.52,52.489,176,11
11G14,Richard-Wagner-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Karlshorst,10318,Ehrenfelsstraße,36,https://www.richard-wagner-grundschule.de,2024/25,Primary School,548,269,279,48,40,8,False,13.534,52.479,208,11
11G16,Schule an der Victoriastadt (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Rummelsburg,10317,Nöldnerstraße,44,http://www.gs-victoriastadt.de,2024/25,Primary School,688,328,360,48,39,9,False,13.48,52.502,115,11
11G17,Brodowin-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Alt-Hohenschönhausen,13055,Liebenwalder Straße,22,http://www.brodowinschule.de,2024/25,Primary School,688,343,345,57,51,6,True,13.501,52.537,148,11
11G18,Schule am Wilhelmsberg (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Alt-Hohenschönhausen,13055,Sandinostraße,8,https://schuleamwilhelmsberg.de,2024/25,Primary School,724,351,373,64,48,16,True,13.484,52.537,116,11
11G19,Obersee-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Alt-Hohenschönhausen,13053,Roedernstraße,69,http://www.obersee-schule.de,2024/25,Primary School,391,191,200,29,24,5,False,13.488,52.544,146,11
11G21,Schule Am Faulen See (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Alt-Hohenschönhausen,13053,Degnerstraße,71,http://www.schule-am-faulen-see.schule-berlin.net,2024/25,Primary School,412,189,223,31,21,10,False,13.498,52.552,186,11
11G22,Martin-Niemöller-Grundschule,Grundschule,Public,Grundschule,Lichtenberg,Neu-Hohenschönhausen,13053,Am Breiten Luch,5,https://niemoeller-grundschule.de,2024/25,Primary School,564,278,286,44,34,10,True,13.513,52.564,205,11
11G23,Friedrichsfelder Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Friedrichsfelde,10315,Lincolnstraße,67,https://friedrichsfelder-schule.de,2024/25,Primary School,444,220,224,35,28,7,False,13.504,52.503,135,11
11G25,Schule am Wäldchen (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Neu-Hohenschönhausen,13051,Wustrower Straße,28,https://11g25-berlin.de,2024/25,Primary School,501,288,213,34,29,5,True,13.506,52.569,211,11
11G26,Randow-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Neu-Hohenschönhausen,13057,Randowstraße,45,http://www.randow-schule.de,2024/25,Primary School,433,217,216,32,27,5,True,13.519,52.564,217,11
11G28,Feldmark-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Neu-Hohenschönhausen,13057,Wartiner Straße,23,http://www.Feldmark-Schule.de,2024/25,Primary School,668,340,328,45,27,18,True,13.533,52.568,248,11
11G29,Matibi-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Neu-Hohenschönhausen,13059,Prendener Straße,15,http://www.matibischule.de,2024/25,Primary School,782,403,379,51,38,13,False,13.521,52.571,261,11
11G31,Schmetterlings-Grundschule,Grundschule,Public,Grundschule,Lichtenberg,Friedrichsfelde,10319,Dolgenseestraße,60,http://www.schmetterlings-grundschule.de,2024/25,Primary School,378,181,197,27,22,5,True,13.506,52.495,127,11
11G32,Hans-Rosenthal-Grundschule,Grundschule,Public,Grundschule,Lichtenberg,Fennpfuhl,10367,Bernhard-Bästlein-Straße,56,https://hans-rosenthal-schule.de,2024/25,Primary School,496,246,250,39,26,13,False,13.481,52.532,107,11
11G33,Gerda-Lagerlöf-Grundschule,Grundschule,Public,Grundschule,Lichtenberg,Lichtenberg,10365,Rüdigerstraße,76,,2024/25,Primary School,201,104,97,14,10,4,False,13.501,52.516,130,11
11G34,Orankesee Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Alt-Hohenschönhausen,13055,Konrad-Wolf-Straße,11,https://www.34-grundschule.de,2024/25,Primary School,573,292,281,38,31,7,False,13.498,52.548,189,11
11G35,Grundschule am Tränkegraben,Grundschule,Public,Grundschule,Lichtenberg,Friedrichsfelde,10319,Sewanstraße,41,https://www.gs-traenkegraben.de,2024/25,Primary School,530,230,300,35,26,9,False,13.501,52.499,129,11
11G36,Phönix-Grundschule,Grundschule,Public,Grundschule,Lichtenberg,Neu-Hohenschönhausen,13057,Wartiner Straße,6,https://www.phoenix-grundschule.de,2024/25,Primary School,416,212,204,23,18,5,False,13.53,52.569,248,11
11G37,Seepark-Grundschule,Grundschule,Public,Grundschule,Lichtenberg,Karlshorst,10318,Blockdammweg,60,https://37-grundschule-lichtenberg.de,2024/25,Primary School,309,160,149,25,23,2,False,13.511,52.484,168,11
11G38,38. Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Fennpfuhl,10369,Paul-Junius-Straße,69,,2024/25,Primary School,256,128,128,21,17,4,False,13.478,52.527,90,11
11G39,39. Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Alt-Hohenschönhausen,13055,Schleizer Straße,67,https://grundschule-schleizer-strasse.de,2024/25,Primary School,180,83,97,18,15,3,False,13.507,52.541,179,11
11K01,Alexander-Puschkin-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Friedrichsfelde,10315,Massower Straße,37,http://www.puschkinschule.eu,2024/25,Integrated Secondary School,440,242,198,42,29,13,False,13.516,52.508,161,11
11K02,Mildred-Harnack-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Lichtenberg,10365,Schulze-Boysen-Straße,12,http://www.mildred-harnack-schule.de,2024/25,Integrated Secondary School,884,438,446,75,47,28,False,13.482,52.511,91,11
11K04,Gutenberg-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Alt-Hohenschönhausen,13055,Sandinostraße,10,http://www.gutenberg-os.de,2024/25,Integrated Secondary School,1003,543,460,85,57,28,False,13.484,52.537,116,11
11K05,Fritz-Reuter-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Neu-Hohenschönhausen,13059,Prendener Straße,29,http://www.Fritz-Reuter-Oberschule.de,2024/25,Integrated Secondary School,866,406,460,73,40,33,False,13.521,52.57,261,11
11K06,Schule am Rathaus,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Lichtenberg,10367,Rathausstraße,8,https://schuleamrathaus.de,2024/25,Integrated Secondary School,396,190,206,39,27,12,True,13.481,52.516,95,11
11K07,Vincent-van-Gogh-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Neu-Hohenschönhausen,13051,Wustrower Straße,26,https://www.vincent-van-gogh-schule.de,2024/25,Integrated Secondary School,768,358,410,75,42,33,True,13.507,52.568,211,11
11K08,Schule-am-Tierpark (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Friedrichsfelde,10319,Sewanstraße,223,,2024/25,Integrated Secondary School,777,364,413,71,40,31,False,13.515,52.497,150,11
11K09,Philipp-Reis-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Alt-Hohenschönhausen,13055,Werneuchener Straße,15,https://www.philipp-reis-oberschule.de,2024/25,Integrated Secondary School,694,318,376,55,33,22,False,13.496,52.54,154,11
11K10,Grüner Campus Malchow (Gemeinschaftsschule),Gemeinschaftsschule,Public,Integrierte Sekundarschule,Lichtenberg,Malchow,13051,Malchower Chaussee,2,https://www.gruener-campus-malchow.de,2024/25,Integrated Secondary School,1764,850,914,160,108,52,False,13.484,52.572,223,11
11K11,Paul-Schmidt-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Alt-Hohenschönhausen,13053,Malchower Weg,54,http://www.paul-schmidt-schule.de,2024/25,Integrated Secondary School,600,252,348,57,39,18,True,13.504,52.555,186,11
11K12,Paul-und-Charlotte-Kniese-Schule (Gemeinschaftsschule),Gemeinschaftsschule,Public,Integrierte Sekundarschule,Lichtenberg,Friedrichsfelde,10319,Erich-Kurz-Straße,6,https://www.kniese-schule-berlin.de,2024/25,Integrated Secondary School,986,444,542,88,59,29,False,13.519,52.499,180,11
11K13,13. Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Fennpfuhl,10369,Storkower Straße,209B,https://11k13.de,2024/25,Integrated Secondary School,369,176,193,36,17,19,False,13.473,52.523,90,11
11K14,14. Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Neu-Hohenschönhausen,13057,Wartiner Straße,1,,2024/25,Integrated Secondary School,482,230,252,33,22,11,True,13.531,52.569,248,11
11K15,15. Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Lichtenberg,10315,Allee der Kosmonauten,20,,2024/25,Integrated Secondary School,227,107,120,22,11,11,False,13.512,52.524,161,11
11K16,16. Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Neu-Hohenschönhausen,13053,Falkenberger Chaussee,74,,2024/25,Integrated Secondary School,115,48,67,5,4,1,False,13.512,52.565,205,11
11P01,Katholische Schule Sankt Mauritius (Grundschule),Grundschule,Private,Privatschule,Lichtenberg,Lichtenberg,10365,Schulze-Boysen-Straße,28,http://www.st-mauritius-grundschule.de,2024/25,Private School,,,,,,,False,13.479,52.51,91,11
11P02,bbw Akademie für Betriebswirtschaftliche Weiterbildung GmbH,Kombinierte berufliche Schule,Private,Privatschule,Lichtenberg,Karlshorst,10318,Rheinpfalzallee,82,https://www.bbw-berufliche-schulen.de,2024/25,Private School,,,,,,,False,13.538,52.489,197,11
11P03,Evangelische Schule Lichtenberg (Grundschule),Grundschule,Private,Privatschule,Lichtenberg,Friedrichsfelde,10315,Rummelsburger Straße,3,http://www.ev-schule-lichtenberg.de,2024/25,Private School,,,,,,,False,13.513,52.505,180,11
11P04,KreativitätsGrundschule Berlin Lichtenberg,Grundschule,Private,Privatschule,Lichtenberg,Karlshorst,10318,Ehrlichstraße,63,http://www.krea-schulzentrum.de,2024/25,Private School,,,,,,,False,13.514,52.483,168,11
11P14,Schulen der BAWI gGmbH,Fachschule,Private,Privatschule,Lichtenberg,Fennpfuhl,10369,Franz-Jacob-Straße,2,http://www.bawi-berlin.de,2024/25,Private School,,,,,,,False,13.465,52.525,81,11
11P15,Donner + Kern gGmbH,Kombinierte berufliche Schule,Private,Privatschule,Lichtenberg,Fennpfuhl,10367,Möllendorffstraße,48,http://www.donner-kern.schule,2024/25,Private School,,,,,,,False,13.481,52.524,117,11
11P17,Pädalogik GmbH - Fachschule für Sozialpädagogik,Fachschule,Private,Privatschule,Lichtenberg,Fennpfuhl,10369,Rudolf-Seiffert-Straße,50A,https://paedalogik.de,2024/25,Private School,,,,,,,False,13.469,52.526,90,11
11P18,Akademie für berufliche Bildung (AFBB) gGmbH,Kombinierte berufliche Schule,Private,Privatschule,Lichtenberg,Lichtenberg,10365,Bornitzstraße,73,https://www.afbb.de,2024/25,Private School,,,,,,,False,13.491,52.521,95,11
11P19,Semper Schulen Berlin gGmbH,Kombinierte berufliche Schule,Private,Privatschule,Lichtenberg,Fennpfuhl,10367,Möllendorffstraße,45,http://www.semperschulen.de,2024/25,Private School,,,,,,,False,13.48,52.524,117,11
11P21,Grundschule am Campus Hedwig,Grundschule,Private,Privatschule,Lichtenberg,Lichtenberg,10367,Möllendorffstraße,33,https://www.sozdia.de,2024/25,Private School,,,,,,,False,13.481,52.521,117,11
11S02,Schule am Fennpfuhl,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Fennpfuhl,10369,Alfred-Jung-Straße,19,https://schule-fennpfuhl.de,2024/25,Special Needs School,127,47,80,25,24,1,False,13.477,52.524,117,11
11S04,Paul-und-Charlotte-Kniese-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Friedrichsfelde,10319,Erich-Kurz-Straße,6,https://www.kniese-schule-berlin.de,2024/25,Special Needs School,64,24,40,14,12,2,False,13.519,52.499,180,11
11S05,Schule am grünen Grund,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Lichtenberg,10365,Herzbergstraße,79,,2024/25,Special Needs School,95,48,47,22,15,7,False,13.506,52.526,161,11
11S06,Selma-Lagerlöf-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Lichtenberg,10365,Rüdigerstraße,76,http://www.sprachheilschule-selma-lagerloef.de,2024/25,Special Needs School,183,54,129,24,23,1,False,13.501,52.516,130,11
11S07,Carl-von-Linné-Schule,Förderschwerp. einschl. beruflichem Teil,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Lichtenberg,10367,Paul-Junius-Straße,15,https://linne.schule,2024/25,Special Needs School,298,126,172,72,58,14,False,13.473,52.522,90,11
11S08,Schule Am Breiten Luch,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Neu-Hohenschönhausen,13053,Am Breiten Luch,19,,2024/25,Special Needs School,210,84,126,32,19,13,False,13.513,52.563,205,11
11S12,Nils-Holgersson-Schule,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Fennpfuhl,10369,Otto-Marquardt-Straße,14,https://www.nils-holgersson-schule-berlin.de,2024/25,Special Needs School,210,63,147,43,33,10,False,13.47,52.534,90,11
11Y02,Johann-Gottfried-Herder-Gymnasium,Gymnasium,Public,Gymnasium,Lichtenberg,Fennpfuhl,10369,Franz-Jacob-Straße,8,http://www.jgherder.de,2024/25,Academic Secondary School,999,650,349,87,56,31,False,13.467,52.527,81,11
11Y05,Hans-und-Hilde-Coppi-Gymnasium,Gymnasium,Public,Gymnasium,Lichtenberg,Karlshorst,10318,Römerweg,30,http://www.coppi-gym.de,2024/25,Academic Secondary School,742,419,323,74,46,28,False,13.523,52.492,176,11
11Y09,Barnim-Gymnasium,Gymnasium,Public,Gymnasium,Lichtenberg,Falkenberg,13057,Ahrensfelder Chaussee,41,https://www.barnim-gymnasium.net,2024/25,Academic Secondary School,1235,710,525,101,71,30,False,13.549,52.569,271,11
11Y10,Manfred-von-Ardenne-Gymnasium,Gymnasium,Public,Gymnasium,Lichtenberg,Alt-Hohenschönhausen,13055,Werneuchener Straße,27,https://www.ardenne-gymnasium.de,2024/25,Academic Secondary School,849,461,388,71,40,31,False,13.493,52.542,116,11
11Y11,Immanuel-Kant-Gymnasium,Gymnasium,Public,Gymnasium,Lichtenberg,Rummelsburg,10317,Lückstraße,63,http://www.kant-gymnasium.de,2024/25,Academic Secondary School,901,375,526,82,48,34,False,13.489,52.502,115,11
11Y12,12. Schule (Gymnasium),Gymnasium,Public,Gymnasium,Lichtenberg,Lichtenberg,10315,Allee der Kosmonauten,20,,2024/25,Academic Secondary School,152,73,79,13,3,10,False,13.512,52.524,161,11
12A44,Willkommensschule TXL,Integrierte Sekundarschule,Public,Andere Schule,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,13627,Saatwinkler Damm,42,,2024/25,Other School,417,205,212,53,39,14,False,13.318,52.546,163,04
12B01,Georg-Schlesinger-Schule (OSZ Maschinen- und Fertigungstechnik),Oberstufenzentrum,Public,Berufsschule,Reinickendorf,Reinickendorf,13409,Kühleweinstraße,5,https://www.gs-schule.de,2024/25,Vocational School,1691,148,1543,70,23,47,False,13.371,52.562,145,12
12B02,Emil-Fischer-Schule (OSZ Ernährung und Lebensmitteltechnik),Oberstufenzentrum,Public,Berufsschule,Reinickendorf,Wittenau,13437,Cyclopstraße,1,https://www.emilfischerschule.de,2024/25,Vocational School,1483,757,726,109,69,40,False,13.33,52.598,279,12
12B03,Ernst-Litfaß-Schule (OSZ Mediengestaltung und Medientechnologie),Oberstufenzentrum,Public,Berufsschule,Reinickendorf,Wittenau,13437,Cyclopstraße,1,https://ernst-litfass-schule.de,2024/25,Vocational School,880,356,524,68,31,37,True,13.33,52.598,279,12
12G01,Havelmüller-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Tegel,13507,Namslaustraße,49,https://havelmueller-grundschule.de,2024/25,Primary School,353,175,178,29,25,4,False,13.286,52.578,259,12
12G02,Grundschule am Schäfersee,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13407,Holländerstraße,25,https://www.schaefersee-grundschule.de,2024/25,Primary School,469,217,252,45,36,9,True,13.356,52.562,110,12
12G03,Reginhard-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13409,Letteallee,39,http://www.reginhard-grundschule.de,2024/25,Primary School,414,203,211,28,20,8,True,13.37,52.564,145,12
12G04,Till-Eulenspiegel-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13407,Humboldtstraße,8,https://www.till-eulenspiegel-schule-berlin.de,2024/25,Primary School,548,278,270,36,26,10,False,13.343,52.574,183,12
12G05,Kolumbus-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13409,Büchsenweg,23A,http://www.kolumbus-schule.eu,2024/25,Primary School,687,338,349,51,42,9,True,13.367,52.576,178,12
12G06,Hausotter-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13409,Hausotterplatz,4,https://hausotter-grundschule.de,2024/25,Primary School,566,276,290,43,37,6,True,13.375,52.57,145,12
12G07,Mark-Twain-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13403,Auguste-Viktoria-Allee,95,https://www.twainweb.de,2024/25,Primary School,548,263,285,42,35,7,False,13.326,52.57,192,12
12G09,Grundschule an der Peckwisch,Grundschule,Public,Grundschule,Reinickendorf,Märkisches Viertel,13439,Tornower Weg,26,https://www.peckwisch.de,2024/25,Primary School,577,297,280,51,43,8,True,13.348,52.593,235,12
12G10,Peter-Witte-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Wittenau,13437,Rathauspromenade,75,http://www.peter-witte-schule.de,2024/25,Primary School,412,180,232,31,22,9,False,13.33,52.587,227,12
12G11,Ringelnatz-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Wittenau,13437,Wilhelm-Gericke-Straße,7,http://www.ringelnatz-grundschule.de/,2024/25,Primary School,386,193,193,31,24,7,False,13.338,52.586,212,12
12G12,Borsigwalder Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Borsigwalde,13509,Miraustraße,100,http://borsigwaldergs.de,2024/25,Primary School,535,230,305,35,28,7,False,13.305,52.588,251,12
12G13,Franz-Marc-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Tegel,13507,Treskowstraße,26,http://www.fmg-tegel.de,2024/25,Primary School,414,208,206,38,34,4,False,13.283,52.588,324,12
12G14,Alfred-Brehm-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Tegel,13507,Ascheberger Weg,8A,https://www.alfred-brehm-schule.de,2024/25,Primary School,416,206,210,30,25,5,False,13.284,52.574,246,12
12G15,Hoffmann-von-Fallersleben-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Tegel,13509,Ziekowstraße,80,https://www.grundschule-fallersleben-berlin.de,2024/25,Primary School,459,217,242,37,34,3,False,13.295,52.587,274,12
12G17,Ellef-Ringnes-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Heiligensee,13503,Im Erpelgrund,11,https://www.ellef-ringnes-grundschule.de,2024/25,Primary School,396,198,198,27,23,4,False,13.232,52.608,349,12
12G18,Grundschule am Tegelschen Ort,Grundschule,Public,Grundschule,Reinickendorf,Tegel,13505,Gerlindeweg,11,http://www.grundschule-tegelort.de,2024/25,Primary School,395,184,211,28,21,7,False,13.227,52.576,320,12
12G19,Münchhausen-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Waidmannslust,13469,Artemisstraße,22,http://www.muenchhausen-grundschule.de,2024/25,Primary School,439,209,230,35,26,9,False,13.317,52.608,279,12
12G20,Grundschule am Vierrutenberg,Grundschule,Public,Grundschule,Reinickendorf,Lübars,13469,Am Freibad,2,https://grundschule-am-vierrutenberg.de,2024/25,Primary School,472,217,255,33,27,6,False,13.338,52.618,284,12
12G21,Grundschule am Fließtal,Grundschule,Public,Grundschule,Reinickendorf,Hermsdorf,13467,Seebadstraße,42,https://www.grundschule-am-fliesstal.de,2024/25,Primary School,424,212,212,37,30,7,False,13.321,52.615,314,12
12G22,Gustav-Dreyer-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Hermsdorf,13467,Freiherr-vom-Stein-Straße,31,https://www.gustav-dreyer-schule.com,2024/25,Primary School,503,254,249,33,28,5,False,13.304,52.613,319,12
12G23,Victor-Gollancz-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Frohnau,13465,Gollanczstraße,18,,2024/25,Primary School,491,227,264,42,35,7,False,13.288,52.638,364,12
12G24,Renée-Sintenis-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Frohnau,13465,Laurinsteig,39,http://www.Renee-Sintenis-Grundschule.de,2024/25,Primary School,422,209,213,29,26,3,False,13.272,52.637,358,12
12G26,Märkische Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Märkisches Viertel,13439,Dannenwalder Weg,163,http://www.staatliche-europa-schule.de,2024/25,Primary School,470,227,243,43,34,9,False,13.36,52.595,235,12
12G27,Chamisso-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Märkisches Viertel,13435,Senftenberger Ring,27,https://www.chamisso-grundschule.com,2024/25,Primary School,509,242,267,45,40,5,True,13.359,52.602,245,12
