,index,stop_id,district_id,name,address,latitude,longitude,neighborhood,district
2424,2514,900260937,unknown,"Schönefeld (bei Berlin), Oberschule","Parkstraße 1, 12529 Schönefeld, Germany",52.395542,13.530069,Schönefeld,Schönefeld
2425,2515,900261107,unknown,"Schönefeld (bei Berlin), Theodor-Fontane-Allee","Theodor-Fontane-Allee 2 G, 12529 Schönefeld, Germany",52.393259,13.497447,Schönefeld,Schönefeld
2426,2518,900170021,11011011,Schorfheidestr. (Berlin),"Schorfheidestr., 12689 Berlin, Germany",52.571048,13.575366,Falkenberg,Lichtenberg
2427,2519,900100043,11003003,Sredzkistr. (Berlin),"Sredzkistr., 10435 Berlin, Germany",52.537949,13.412238,Prenzlauer Berg,Pankow
2428,2520,900185305,11009009,Schappachstr./Adlergestell (Berlin),"Schappachstraße, 12527 Berlin, Germany",52.389654,13.625435,Grünau,Treptow-Köpenick
2429,2521,900083349,11008008,Schirpitzer Weg (Berlin),"Schirpitzer Weg 58, 12355 Berlin, Germany",52.413898,13.513061,Rudow,Neukölln
2430,2522,900082264,11008008,Schönefelder Str./Eichenauer Weg (Berlin),"Schönefelder Str. 25, 12355 Berlin, Germany",52.412721,13.498013,Rudow,Neukölln
2431,2524,900181304,11009009,Siemensstr./Edisonstr. (Berlin),"Siemensstraße 15, 12459 Berlin, Germany",52.464454,13.512648,Köpenick,Treptow-Köpenick
2432,2525,900162004,11011011,Treskowallee/HTW (Berlin),"Treskowallee/HTW (Berlin), 10318 Berlin, Germany",52.492824,13.526599,Karlshorst,Lichtenberg
2433,2526,900110515,11003003,Thomas-Mann-Str. (Berlin),"Thomas-Mann-Str. (Berlin), 10409 Berlin, Germany",52.54337,13.441435,Weißensee,Pankow
2434,2527,900162008,11011011,Traberweg (Berlin),"Traberweg (Berlin), 10318 Berlin, Germany",52.477308,13.523758,Karlshorst,Lichtenberg
2435,2528,900131505,11003003,Tschaikowskistr. (Berlin),"Tschaikowskistr. (Berlin), 13156 Berlin, Germany",52.576082,13.398611,Niederschönhausen,Pankow
2436,2529,900120540,11002002,Traveplatz (Berlin),"Traveplatz, 10247 Berlin, Germany",52.511998,13.469643,Friedrichshain,Friedrichshain-Kreuzberg
2437,2530,900015151,11002002,Taborstr. (Berlin),"Taborstraße 2, 10997 Berlin, Germany",52.498217,13.44726,Kreuzberg,Friedrichshain-Kreuzberg
2438,2531,900120545,11002002,Tamara-Danz-Str. (Berlin),"Mühlenstraße 4-5, 10243 Berlin, Germany",52.503476,13.44451,Friedrichshain,Friedrichshain-Kreuzberg
2439,2532,900068342,11007007,Tankredstr. (Berlin),"Tankredstr., 12105 Berlin, Germany",52.454952,13.374699,Mariendorf,Tempelhof-Schöneberg
2440,2533,900048158,11004004,Taubertstr. (Berlin),"Taubertstr., 14193 Berlin, Germany",52.484598,13.267979,Grunewald,Charlottenburg-Wilmersdorf
2441,2534,900070401,11008008,Tauernallee/Säntisstr. (Berlin),"Mariendorfer Damm 341, 12107 Berlin, Germany",52.423391,13.396327,Britz,Neukölln
2442,2535,900096454,11012012,Techowpromenade (Berlin),"Oranienburger Str. 80A, 13437 Berlin, Germany",52.593071,13.333834,Reinickendorf,Reinickendorf
2443,2536,900089603,11004004,Tegeler Brücke (Berlin),"Tegeler Brücke, 13629 Berlin, Germany",52.552827,13.249426,Charlottenburg-Nord,Charlottenburg-Wilmersdorf
2444,2537,900020207,11004004,Tegeler Weg/S Jungfernheide (Berlin),"Tegeler Weg 27, 10589 Berlin, Germany",52.52941,13.296242,Charlottenburg,Charlottenburg-Wilmersdorf
2445,2538,900090102,11012012,Tegelort (Berlin),"Almazeile 11, 13505 Berlin, Germany",52.570643,13.230342,Heiligensee,Reinickendorf
2446,2539,900032301,11005005,Teltower Str. (Berlin),"Charlottenburger Ch 108, 13597 Berlin, Germany",52.527019,13.216453,Spandau,Spandau
2447,2540,900067171,11006006,Teltowkanalstr. (Berlin),"Birkbuschstraße 54-56, 12167 Berlin, Germany",52.443527,13.331452,Lankwitz,Steglitz-Zehlendorf
2448,2541,900039161,11005005,Temmeweg (Berlin),"Sakrower Landstraße 82, 14089 Berlin, Germany",52.449262,13.129932,Gatow,Spandau
2449,2542,900016157,11002002,Tempelherrenstr. (Berlin),"Urbanstraße 2, 10961 Berlin, Germany",52.494334,13.400633,Kreuzberg,Friedrichshain-Kreuzberg
2450,2543,900176519,11010010,Terwestenstr. (Berlin),"Terwestenstraße 105, 12623 Berlin, Germany",52.521418,13.646731,Kaulsdorf,Marzahn-Hellersdorf
2451,2544,900096313,11012012,Teschendorfer Weg (Berlin),"Teschendorfer Weg, 13439 Berlin, Germany",52.594465,13.360883,Lübars,Reinickendorf
2452,2545,900096409,11012012,Tessenowstr. (Berlin),"Tessenowstr., 13437 Berlin, Germany",52.581385,13.333915,Reinickendorf,Reinickendorf
2453,2546,900175554,11010010,Teupitzer Str. (Berlin),"Teupitzer Str., 12627 Berlin, Germany",52.547262,13.599574,Hellersdorf,Marzahn-Hellersdorf
2454,2547,900052273,11006006,Teutonenstr. (Berlin),"Teutonenstr., 14129 Berlin, Germany",52.428587,13.193612,Nikolassee,Steglitz-Zehlendorf
2455,2548,900019155,11004004,Thaters Privatweg (Berlin),"Thaters Privatweg, 13627 Berlin, Germany",52.539442,13.310112,Charlottenburg,Charlottenburg-Wilmersdorf
2456,2549,900023206,11004004,Theater des Westens (Berlin),"Kantstraße 6, 10623 Berlin, Germany",52.505355,13.330805,Charlottenburg,Charlottenburg-Wilmersdorf
2457,2550,900135508,11003003,Theodor-Brugsch-Str. (Berlin),"Karower Ch 27, 13125 Berlin, Germany",52.6307,13.499326,Buch,Pankow
2458,2551,900007113,11001001,Theodor-Heuss-Weg (Berlin),"Gartenstraße 38, 13355 Berlin, Germany",52.534956,13.385864,Gesundbrunnen,Mitte
2459,2552,900066104,11006006,Thielallee/Dahlemer Weg (Berlin),"Thielallee/Dahlemer Weg, 14169 Berlin, Germany",52.441675,13.28203,Dahlem,Steglitz-Zehlendorf
2460,2553,900066254,11006006,Thuner Platz (Berlin),"Thuner Platz, 12205 Berlin, Germany",52.423697,13.296233,Dahlem,Steglitz-Zehlendorf
2461,2554,900096362,11012012,Tiefenseer Str. (Berlin),"Tiefenseer Str., 13439 Berlin, Germany",52.597089,13.363688,Lübars,Reinickendorf
2462,2555,900030156,11005005,Tiefwerderweg (Berlin),"Tiefwerderweg, 13597 Berlin, Germany",52.526093,13.207302,Spandau,Spandau
2463,2556,900005150,11007007,Tiergartenstr. (Berlin),"Tiergartenstraße 17A, 10785 Berlin, Germany",52.509705,13.361944,Schöneberg,Tempelhof-Schöneberg
2464,2557,900153503,11011011,Tierheim Berlin/Dorfstr. (Berlin),"Dorfstraße 17, 13057 Berlin, Germany",52.568423,13.542528,Falkenberg,Lichtenberg
2465,2558,900074266,11006006,Tietjenstr. (Berlin),"Tietjenstr., 12309 Berlin, Germany",52.390463,13.423637,Lichtenrade,Steglitz-Zehlendorf
2466,2559,900066154,11006006,Tietzenweg (Berlin),"Gardeschützenweg 105, 12203 Berlin, Germany",52.444722,13.301986,Dahlem,Steglitz-Zehlendorf
2467,2560,900073206,11006006,Tirschenreuther Ring (Berlin),"Hildburghauser Str. 25, 12279 Berlin, Germany",52.41326,13.355292,Lankwitz,Steglitz-Zehlendorf
2468,2561,900080602,11008008,Tischlerzeile (Berlin),"Johannisthaler Ch 375, 12351 Berlin, Germany",52.426969,13.447278,Britz,Neukölln
2469,2562,900094181,11012012,Titiseestr. (Berlin),"Titiseestr., 13469 Berlin, Germany",52.607535,13.332073,Lübars,Reinickendorf
2470,2563,900072105,11006006,Titlisweg (Berlin),"Titlisweg, 12277 Berlin, Germany",52.423202,13.38243,Lankwitz,Steglitz-Zehlendorf
2471,2564,900089402,11012012,Titusweg (Berlin),"Titusweg, 13509 Berlin, Germany",52.595292,13.291675,Borsigwalde,Reinickendorf
2472,2565,900035152,11004004,Toeplerstr./Halemweg (Berlin),"Toeplerstr./Halemweg, 13627 Berlin, Germany",52.538156,13.286695,Charlottenburg,Charlottenburg-Wilmersdorf
2473,2566,900175522,11010010,Tolkmittstr. (Berlin),"Tolkmittstr., 12621 Berlin, Germany",52.524061,13.606217,Kaulsdorf,Marzahn-Hellersdorf
2474,2567,900175539,11010010,Tollensestr. (Berlin),"Kummerower Ring 89, 12619 Berlin, Germany",52.524313,13.583779,Hellersdorf,Marzahn-Hellersdorf
2475,2568,900027208,11005005,Tongaweg (Berlin),"Tongaweg, 13587 Berlin, Germany",52.578895,13.211329,Falkenhagener Feld,Spandau
2476,2569,900057106,11007007,Torgauer Str. (Berlin),"Torgauer Str., 10829 Berlin, Germany",52.479448,13.36126,Schöneberg,Tempelhof-Schöneberg
2477,2570,900096360,11012012,Tornower Weg (Berlin),"Tornower Weg, 13439 Berlin, Germany",52.592074,13.349188,Lübars,Reinickendorf
2478,2571,900048151,11004004,Trabener Steg (Berlin),"Trabener Steg, 10711 Berlin, Germany",52.497561,13.282928,Grunewald,Charlottenburg-Wilmersdorf
2479,2572,900070402,11008008,Trabrennbahn (Berlin),"Trabrennbahn, 12107 Berlin, Germany",52.431526,13.391878,Britz,Neukölln
2480,2573,900096358,11012012,Tramper Weg (Berlin),"Tramper Weg, 13439 Berlin, Germany",52.592523,13.358015,Lübars,Reinickendorf
2481,2574,900011155,11001001,Transvaalstr. (Berlin),"Transvaalstr., 13351 Berlin, Germany",52.550768,13.338886,Wedding,Mitte
2482,2575,900077171,11009009,Treptower Brücke (Berlin),"Treptower Brücke, 12059 Berlin, Germany",52.481425,13.452582,Alt-Treptow,Treptow-Köpenick
2483,2576,900076152,11009009,Treptower Str./Harzer Str. (Berlin),"Harzer Str. 56, 12059 Berlin, Germany",52.482486,13.453795,Alt-Treptow,Treptow-Köpenick
2484,2577,900142500,11003003,Treseburger Str. (Berlin),"Treseburger Str., 13129 Berlin, Germany",52.596577,13.466794,Blankenburg,Pankow
2485,2578,900130518,11003003,Treskowstr. (Berlin),"Treskowstr., 13089 Berlin, Germany",52.561861,13.428005,Heinersdorf,Pankow
2486,2579,900089452,11012012,Trettachzeile (Berlin),"Trettachzeile, 13509 Berlin, Germany",52.587246,13.294713,Borsigwalde,Reinickendorf
2487,2580,900097103,11012012,Triftstr./Am Nordgraben (Berlin),"Triftstr./Am Nordgraben, 13509 Berlin, Germany",52.588226,13.317159,Borsigwalde,Reinickendorf
2488,2581,900070456,11008008,Tropfsteinweg (Berlin),"Tropfsteinweg, 12349 Berlin, Germany",52.42358,13.414647,Britz,Neukölln
2489,2582,900170504,11010010,Trusetaler Str. (Berlin),"Trusetaler Str., 12687 Berlin, Germany",52.56133,13.563365,Marzahn,Marzahn-Hellersdorf
2490,2583,900194527,11009009,Trützschlerstr. (Berlin),"Trützschlerstr., 12487 Berlin, Germany",52.445747,13.505708,Baumschulenweg,Treptow-Köpenick
2491,2584,900100510,11001001,Tucholskystr. (Berlin),"VRAO 81 - Torstraße/Kleine Hamburger Str. (Abstellfläche Mikromobilität), 10115 Berlin, Germany",52.528475,13.394206,Wedding,Mitte
2492,2585,900120002,11009009,Tunnelstr. (Berlin),"Berlin, Tunnelstr., 10245 Berlin, Germany",52.490343,13.480745,Alt-Treptow,Treptow-Köpenick
2493,2586,900011151,11001001,Türkenstr. (Berlin),"Türkenstr., 13349 Berlin, Germany",52.55351,13.34659,Wedding,Mitte
2494,2587,900002102,11001001,Turmstr./Beusselstr. (Berlin),"Safe Mobile, Turmstr. 61, 10551 Berlin, Germany",52.527342,13.328747,Moabit,Mitte
2495,2588,900002101,11001001,Turmstr./Waldstr. (Berlin),"Gotzkowskystraße 70, 10555 Berlin, Germany",52.527108,13.330427,Hansaviertel,Mitte
2496,2589,900162003,11011011,Treskowallee/Ehrlichstr. (Berlin),"Ehrlichstraße 7, 10318 Berlin, Germany",52.47889,13.5233,Karlshorst,Lichtenberg
2497,2590,900141502,11003003,Tino-Schwierzina-Str. (Berlin),"Tino-Schwierzina-Str., 13089 Berlin, Germany",52.562265,13.434846,Heinersdorf,Pankow
2498,2591,900052153,11005005,Tillmannsweg (Berlin),"Tillmannsweg, 14109 Berlin, Germany",52.423777,13.183697,Kladow,Spandau
2499,2592,900142554,11003003,Treseburger Str./Kastanienallee (Berlin),"Treseburger Str./Kastanienallee, 13129 Berlin, Germany",52.598204,13.461149,Blankenburg,Pankow
2500,2593,900134514,11003003,Zeuschelstr. (Berlin),"Triftstraße 37-38, 13127 Berlin, Germany",52.612704,13.431385,Französisch Buchholz,Pankow
2501,2594,900009202,11001001,U Osloer Str. (Berlin),"Schwedenstraße 9B, 13359 Berlin, Germany",52.557105,13.373279,Gesundbrunnen,Mitte
2502,2595,900003104,11001001,U Turmstr. (Berlin),"U Turmstraße, Turmstr., 10551 Berlin, Germany",52.52594,13.341421,Moabit,Mitte
2503,2596,900130011,11003003,U Vinetastr. (Berlin),"Berliner Str. 94, 13189 Berlin, Germany",52.559515,13.413766,Pankow,Pankow
2504,2597,900007110,11001001,U Bernauer Str. (Berlin),"U Bernauer Str., 10115 Berlin, Germany",52.537994,13.396229,Wedding,Mitte
2505,2598,900100023,11003003,U Rosenthaler Platz (Berlin),"Rosenthaler Platz, 10119 Berlin, Germany",52.529778,13.401397,Prenzlauer Berg,Pankow
2506,2599,900110006,11001001,U Eberswalder Str. (Berlin),"Schönhauser Allee 45, 10437 Berlin, Germany",52.541024,13.412157,Gesundbrunnen,Mitte
2507,2600,900120008,11002002,U Frankfurter Tor (Berlin),"Frankfurter Tor, 10243 Berlin, Germany",52.515773,13.454083,Friedrichshain,Friedrichshain-Kreuzberg
2508,2601,900100016,11003003,U Rosa-Luxemburg-Platz (Berlin),"Torstraße 52, 10119 Berlin, Germany",52.528529,13.41009,Prenzlauer Berg,Pankow
2509,2602,900175007,11010010,U Hellersdorf (Berlin),"Hellersdorf, 12627 Berlin, Germany",52.536331,13.605327,Hellersdorf,Marzahn-Hellersdorf
2510,2603,900009103,11001001,U Seestr. (Berlin),"Parkplatz, Parkplatz, Seestraße 94, 13353 Berlin, Germany",52.550471,13.351966,Gesundbrunnen,Mitte
2511,2604,900161002,11011011,U Tierpark (Berlin),"U Tierpark, 10319 Berlin, Germany",52.497237,13.523624,Friedrichsfelde,Lichtenberg
2512,2605,900009101,11001001,U Amrumer Str. (Berlin),"Amrumer Str., 13353 Berlin, Germany",52.542201,13.34953,Gesundbrunnen,Mitte
2513,2606,900044201,11004004,U Berliner Str. (Berlin),"Bundesallee 178, 10715 Berlin, Germany",52.487044,13.331353,Wilmersdorf,Charlottenburg-Wilmersdorf
2514,2607,900056104,11007007,U Bülowstr. (Berlin),"Buelowstr., 10783 Berlin, Germany",52.497624,13.362456,Schöneberg,Tempelhof-Schöneberg
2515,2608,900023101,11004004,U Ernst-Reuter-Platz (Berlin),"U Ernst-Reuter-Platz, 10623 Berlin, Germany",52.511584,13.32258,Charlottenburg,Charlottenburg-Wilmersdorf
2516,2609,900041101,11004004,U Fehrbelliner Platz (Berlin),"Fehrbelliner Platz 00, 10707 Berlin, Germany",52.490361,13.314409,Halensee,Charlottenburg-Wilmersdorf
2517,2610,900061102,11007007,U Friedrich-Wilhelm-Platz (Berlin),"Friedrich-Wilhelm-Platz, 12161 Berlin, Germany",52.471438,13.328675,Friedenau,Tempelhof-Schöneberg
2518,2611,900014101,11002002,U Görlitzer Bahnhof (Berlin),"Wiener Str. 1-6, 10999 Berlin, Germany",52.499143,13.427142,Kreuzberg,Friedrichshain-Kreuzberg
2519,2612,900012103,11002002,U Hallesches Tor (Berlin),"Hallesche-Tor-Brücke, Landwehr Canal, 10961 Berlin, Germany",52.497777,13.391761,Kreuzberg,Friedrichshain-Kreuzberg
2520,2613,900003101,11001001,U Hansaplatz (Berlin),"Hansaplatz, 10557 Berlin, Germany",52.518092,13.342095,Hansaviertel,Mitte
2521,2614,900013102,11002002,U Kottbusser Tor (Berlin),"U Kottbusser Tor, 10999 Berlin, Germany",52.499044,13.417749,Kreuzberg,Friedrichshain-Kreuzberg
2522,2615,900023203,11004004,U Kurfürstendamm (Berlin),"Joachimsthaler Str. 36, 10719 Berlin, Germany",52.503763,13.331416,Wilmersdorf,Charlottenburg-Wilmersdorf
2523,2616,900005201,11007007,U Kurfürstenstr. (Berlin),"Potsdamer Str. 120, 10785 Berlin, Germany",52.499781,13.362861,Schöneberg,Tempelhof-Schöneberg
2524,2617,900009102,11001001,U Leopoldplatz (Berlin),"Leopoldplatz, 13353 Berlin, Germany",52.546489,13.359391,Gesundbrunnen,Mitte
2525,2618,900100014,11002002,U Märkisches Museum (Berlin),"U Märkisches Museum, 10179 Berlin, Germany",52.512007,13.408768,Kreuzberg,Friedrichshain-Kreuzberg
2526,2619,900017101,11002002,U Mehringdamm (Berlin),"Mehringdamm 34, 10961 Berlin, Germany",52.49357,13.388138,Kreuzberg,Friedrichshain-Kreuzberg
2527,2620,900005252,11002002,U Mendelssohn-Bartholdy-Park (Berlin),"U Mendelssohn-Bartholdy-Park, 10963 Berlin, Germany",52.503188,13.374681,Kreuzberg,Friedrichshain-Kreuzberg
2528,2621,900100010,11001001,U Mohrenstr. (Berlin),"Mohrenstraße, 10117 Berlin, Germany",52.511521,13.383796,Tiergarten,Mitte
2529,2622,900009201,11001001,U Nauener Platz (Berlin),"Nauener Platz, 13347 Berlin, Germany",52.551523,13.367364,Gesundbrunnen,Mitte
2530,2623,900056102,11004004,U Nollendorfplatz (Berlin),"Kleiststraße 1-2, 10787 Berlin, Germany",52.499646,13.353826,Charlottenburg,Charlottenburg-Wilmersdorf
2531,2624,900013103,11002002,U Prinzenstr. (Berlin),"Gitschiner Str. 27, 10969 Berlin, Germany",52.498325,13.406548,Kreuzberg,Friedrichshain-Kreuzberg
2532,2625,900014102,11002002,U Schlesisches Tor (Berlin),"Schlesisches Tor, 10997 Berlin, Germany",52.501148,13.441795,Kreuzberg,Friedrichshain-Kreuzberg
2533,2626,900062203,11007007,U Schloßstr. (Berlin),"Schloßstraße, 12163 Berlin, Germany",52.461182,13.324836,Friedenau,Tempelhof-Schöneberg
2534,2627,900022101,11004004,U Sophie-Charlotte-Platz (Berlin),"Bismarckstraße 68-69, 10627 Berlin, Germany",52.510973,13.297464,Charlottenburg,Charlottenburg-Wilmersdorf
2535,2628,900042101,11004004,U Spichernstr. (Berlin),"Bundesallee 229, 10719 Berlin, Germany",52.496581,13.330616,Wilmersdorf,Charlottenburg-Wilmersdorf
2536,2629,900100013,11002002,U Spittelmarkt (Berlin),"U Spittelmarkt, 10179 Berlin, Germany",52.511413,13.402027,Kreuzberg,Friedrichshain-Kreuzberg
2537,2630,900026201,11004004,U Theodor-Heuss-Platz (Berlin),"Theodor-Heuss-Platz, 14052 Berlin, Germany",52.509795,13.272977,Westend,Charlottenburg-Wilmersdorf
2538,2631,900100513,11001001,U Unter den Linden (Berlin),"Unter den Linden 37, 10117 Berlin, Germany",52.516996,13.388875,Tiergarten,Mitte
2539,2632,900056101,11004004,U Wittenbergplatz (Berlin),"Wittenbergplatz, 10789 Berlin, Germany",52.502109,13.342563,Charlottenburg,Charlottenburg-Wilmersdorf
2540,2633,900023302,11004004,U Adenauerplatz (Berlin),"Adenauerplatz, 10707 Berlin, Germany",52.500087,13.307352,Halensee,Charlottenburg-Wilmersdorf
2541,2634,900011102,11001001,U Afrikanische Str. (Berlin),"Müllerstraße 83, 13349 Berlin, Germany",52.560863,13.333502,Wedding,Mitte
2542,2635,900068202,11008008,U Alt-Tempelhof (Berlin),"U Alt-Tempelhof, 12099 Berlin, Germany",52.465928,13.385792,Britz,Neukölln
2543,2636,900080201,11008008,U Blaschkoallee (Berlin),"Blaschkoallee, 12347 Berlin, Germany",52.452741,13.448977,Britz,Neukölln
2544,2637,900041102,11004004,U Blissestr. (Berlin),"Blissestr., 10713 Berlin, Germany",52.486477,13.320548,Wilmersdorf,Charlottenburg-Wilmersdorf
2545,2638,900079202,11008008,U Boddinstr. (Berlin),"Boddinstraße 32, 12053 Berlin, Germany",52.479744,13.425785,Neukölln,Neukölln
2546,2639,900080402,11008008,U Britz-Süd (Berlin),"Gutschmidtstraße 32, 12359 Berlin, Germany",52.437073,13.447665,Rudow,Neukölln
2547,2640,900016101,11002002,U Gneisenaustr. (Berlin),"Gneisenaustraße 26, 10961 Berlin, Germany",52.49125,13.395384,Kreuzberg,Friedrichshain-Kreuzberg
2548,2641,900080202,11008008,U Grenzallee (Berlin),"Buschkrugallee 7, 12359 Berlin, Germany",52.463519,13.444824,Rudow,Neukölln
2549,2642,900100008,11002002,U Heinrich-Heine-Str. (Berlin),"Köpenicker Str. 103, 10179 Berlin, Germany",52.510559,13.416122,Kreuzberg,Friedrichshain-Kreuzberg
2550,2643,900068302,11008008,U Kaiserin-Augusta-Str. (Berlin),"Tempelhofer Damm 181, 12099 Berlin, Germany",52.460516,13.384902,Britz,Neukölln
2551,2644,900054102,11007007,U Kleistpark (Berlin),"Kleistpark, 10781 Berlin, Germany",52.490684,13.360541,Schöneberg,Tempelhof-Schöneberg
2552,2645,900012102,11002002,U Kochstr./Checkpoint Charlie (Berlin),"Kochstr., 10969 Berlin, Germany",52.506676,13.390862,Kreuzberg,Friedrichshain-Kreuzberg
2553,2646,900041201,11004004,U Konstanzer Str. (Berlin),"Konstanzer Str. 49, 10707 Berlin, Germany",52.49357,13.310085,Halensee,Charlottenburg-Wilmersdorf
2554,2647,900086102,11012012,U Kurt-Schumacher-Platz (Berlin),"U Kurt-Schumacher-Platz, 13405 Berlin, Germany",52.563479,13.327326,Reinickendorf,Reinickendorf
2555,2648,900013101,11002002,U Moritzplatz (Berlin),"Moritzplatz, 10969 Berlin, Germany",52.503737,13.410944,Kreuzberg,Friedrichshain-Kreuzberg
2556,2649,900100537,11001001,U Museumsinsel (Berlin),"Museumsinsel, 10178 Berlin, Germany",52.517391,13.399195,Mitte,Mitte
2557,2650,900009203,11001001,U Pankstr. (Berlin),"Badstraße 27, 13357 Berlin, Germany",52.552278,13.381441,Gesundbrunnen,Mitte
2558,2651,900080401,11008008,U Parchimer Allee (Berlin),"Fritz-Reuter-Allee 75, 12359 Berlin, Germany",52.445298,13.449966,Rudow,Neukölln
2559,2653,900078102,11008008,U Rathaus Neukölln (Berlin),"U Rathaus Neukölln (Boddinstraße), 12053 Berlin, Germany",52.481147,13.43481,Neukölln,Neukölln
2560,2654,900008102,11001001,U Reinickendorfer Str. (Berlin),"U Reinickendorfer Str., 13353 Berlin, Germany",52.540817,13.369018,Gesundbrunnen,Mitte
2561,2655,900022202,11004004,U Richard-Wagner-Platz (Berlin),"Richard-Wagner-Platz, 10585 Berlin, Germany",52.517157,13.307217,Charlottenburg,Charlottenburg-Wilmersdorf
2562,2656,900100045,11001001,U Rotes Rathaus (Berlin),"Rathausstraße 15, 10178 Berlin, Germany",52.518461,13.407061,Mitte,Mitte
2563,2657,900120006,11002002,U Strausberger Platz (Berlin),"Strausberger Platz, 10243 Berlin, Germany",52.518029,13.432212,Friedrichshain,Friedrichshain-Kreuzberg
2564,2658,900007103,11001001,U Voltastr. (Berlin),"Voltastr., 13355 Berlin, Germany",52.541932,13.393154,Gesundbrunnen,Mitte
2565,2659,900120025,11002002,U Weberwiese (Berlin),"Weberwiese, 10243 Berlin, Germany",52.516852,13.443278,Friedrichshain,Friedrichshain-Kreuzberg
2566,2660,900070101,11007007,U Westphalweg (Berlin),"U Westphalweg, 12109 Berlin, Germany",52.445648,13.385747,Mariendorf,Tempelhof-Schöneberg
2567,2661,900024202,11004004,U Wilmersdorfer Str. (Berlin),"Wilmersdorfer Str., 10627 Berlin, Germany",52.506415,13.306777,Charlottenburg,Charlottenburg-Wilmersdorf
2568,2662,900002201,11001001,U Birkenstr. (Berlin),"U Birkenstraße / Wilhelmshavener Straße, 10551 Berlin, Germany",52.532268,13.341421,Moabit,Mitte
2569,2663,900024201,11004004,U Bismarckstr. (Berlin),"Bismarckstraße, Wilmersdorfer Str. 41, 10585 Berlin, Germany",52.511539,13.305339,Charlottenburg,Charlottenburg-Wilmersdorf
2570,2664,900017104,11002002,U Möckernbrücke (Berlin),"Hallesches Ufer 53, 10963 Berlin, Germany",52.498945,13.383257,Kreuzberg,Friedrichshain-Kreuzberg
2571,2665,900055102,11007007,U Bayerischer Platz (Berlin),"Bayerischer Platz, 10779 Berlin, Germany",52.488653,13.340235,Schöneberg,Tempelhof-Schöneberg
2572,2666,900022201,11004004,U Deutsche Oper (Berlin),"Krumme Str. 72, 10627 Berlin, Germany",52.511827,13.30942,Charlottenburg,Charlottenburg-Wilmersdorf
2573,2667,900026202,11004004,U Kaiserdamm (Berlin),"Kaiserdamm, 14059 Berlin, Germany",52.509984,13.281697,Westend,Charlottenburg-Wilmersdorf
2574,2668,900100051,11001001,U Weinmeisterstr. (Berlin),"Weinmeisterstraße, 10178 Berlin, Germany",52.525374,13.405308,Mitte,Mitte
2575,2669,900078101,11002002,U Hermannplatz (Berlin),"Hermannplatz, Mittelinsel, 10967 Berlin, Germany",52.486954,13.424724,Kreuzberg,Friedrichshain-Kreuzberg
2576,2670,900100015,11002002,U Klosterstr. (Berlin),"Klosterstr., 10179 Berlin, Germany",52.517229,13.412454,Kreuzberg,Friedrichshain-Kreuzberg
2577,2671,900100011,11001001,U Stadtmitte (Berlin),"Kronenstraße 62, 10117 Berlin, Germany",52.511494,13.38972,Tiergarten,Mitte
2578,2672,900120009,11002002,U Samariterstr. (Berlin),"U Samariterstr., 10247 Berlin, Germany",52.514658,13.465347,Friedrichshain,Friedrichshain-Kreuzberg
2579,2673,900100017,11001001,U Schillingstr. (Berlin),"Schillingstr., 10178 Berlin, Germany",52.520313,13.421893,Mitte,Mitte
2580,2674,900016201,11002002,U Schönleinstr. (Berlin),"U Schönleinstr., 10967 Berlin, Germany",52.493345,13.421911,Kreuzberg,Friedrichshain-Kreuzberg
2581,2675,900054103,11007007,U Eisenacher Str. (Berlin),"Grunewaldstraße 74, 10823 Berlin, Germany",52.48948,13.350285,Schöneberg,Tempelhof-Schöneberg
2582,2676,900078103,11008008,U Karl-Marx-Str. (Berlin),"Karl-Marx-Straße 149, 12043 Berlin, Germany",52.476427,13.439808,Neukölln,Neukölln
2583,2677,900079201,11008008,U Leinestr. (Berlin),"Hermannstraße 79-83, 12049 Berlin, Germany",52.472877,13.428401,Neukölln,Neukölln
2584,2678,900068101,11007007,U Paradestr. (Berlin),"Paradestr., 12101 Berlin, Germany",52.478144,13.386727,Tempelhof,Tempelhof-Schöneberg
2585,2679,900011101,11001001,U Rehberge (Berlin),"Müllerstraße 109A, 13349 Berlin, Germany",52.556674,13.341017,Wedding,Mitte
2586,2680,900100501,11001001,U Schwartzkopffstr. (Berlin),"Schwartzkopffstr., 10115 Berlin, Germany",52.535397,13.377037,Wedding,Mitte
2587,2681,900016202,11002002,U Südstern (Berlin),"Südstern, 10961 Berlin, Germany",52.489219,13.407681,Kreuzberg,Friedrichshain-Kreuzberg
2588,2682,900069271,11008008,U Ullsteinstr. (Berlin),"Mariendorfer Damm 3, 12099 Berlin, Germany",52.453451,13.384767,Britz,Neukölln
2589,2683,900070301,11008008,U Alt-Mariendorf (Berlin),"Mariendorfer Damm 145, 12107 Berlin, Germany",52.43861,13.387922,Britz,Neukölln
2590,2684,900100009,11001001,U Naturkundemuseum (Berlin),"Naturkundemuseum, 10115 Berlin, Germany",52.531252,13.382412,Wedding,Mitte
2591,2685,900100019,11001001,U Oranienburger Tor (Berlin),"Friedrichstraße 110, 10117 Berlin, Germany",52.525167,13.38759,Tiergarten,Mitte
2592,2686,900029301,11005005,U Altstadt Spandau (Berlin),"Am Juliusturm 95, 13597 Berlin, Germany",52.539163,13.206763,Spandau,Spandau
