,id,name,lat,lon,tram,bus,adress
484,900048161,Delbrückstr. (Berlin),52.484176,13.282794,False,True,"Hubertusallee 62, 14193 Berlin, Germany"
485,900081252,Delmer Steig (Berlin),52.41958,13.422324,False,True,"Marienfelder Chaussee 32A, 12349 Berlin, Germany"
486,900007154,Demminer Str. (Berlin),52.542615,13.399429,False,True,"Demminer Str. 15, 13355 Berlin, Germany"
487,900057107,Dennewitzplatz (Berlin),52.495907,13.366223,False,True,"Dennewitzplatz, 10783 Berlin, Germany"
488,900153502,Dessauer Str. (Berlin),52.568854,13.549899,False,True,"Dessauer Str., 13057 Berlin, Germany"
489,900044104,Detmolder Str./Blissestr. (Berlin),52.479115,13.320324,False,True,"Detmolder Str./Blissestr., 10713 Berlin, Germany"
490,900100509,Deutsches Theater (Berlin),52.52318,13.383257,False,True,"Deutsches Theater, 10117 Berlin, Germany"
491,900175502,Deutschhofer Allee (Berlin),52.479816,13.569154,False,True,"Deutschhofer Allee, 12621 Berlin, Germany"
492,900091251,Diakoniezentrum Heiligensee (Berlin),52.611328,13.251943,False,True,"Ruppiner Ch 179A, 13503 Berlin, Germany"
493,900094153,Dianastr. (Berlin),52.603804,13.310301,False,True,"Dianastr., 13469 Berlin, Germany"
494,900070154,Didostr. (Berlin),52.447086,13.398548,False,True,"Didostr., 12109 Berlin, Germany"
495,900096203,Dietrichinger Weg (Berlin),52.601647,13.330257,False,True,"Dietrichinger Weg, 13435 Berlin, Germany"
496,900131521,Dietzgenstr./Mittelstr. (Berlin),52.591202,13.402242,False,True,"Dietzgenstr./Mittelstr., 13158 Berlin, Germany"
497,900051281,Dillenburger Str. (Berlin),52.468688,13.307083,False,True,"Dillenburger Str., 14199 Berlin, Germany"
498,900067257,Dillgesstr. (Berlin),52.434259,13.342248,False,True,"Dillgesstr., 12247 Berlin, Germany"
499,900070181,Dirschelweg (Berlin),52.444929,13.400157,False,True,"Dardanellenweg 2, 12109 Berlin, Germany"
500,900037109,Döberitzer Weg (Berlin),52.528637,13.132943,False,True,"Nennhauser Damm 123, 13591 Berlin, Germany"
501,900071151,Döhlauer Pfad (Berlin),52.436578,13.362564,False,True,"Döhlauer Pfad, 12247 Berlin, Germany"
502,900171535,Dohlengrund (Berlin),52.498244,13.563347,False,True,"Köpenicker Str. 88, 12683 Berlin, Germany"
503,900093151,Dohnensteig (Berlin),52.605297,13.291486,False,True,"Dohnensteig, 13467 Berlin, Germany"
504,900192501,Doku.-zentrum NS-Zwangsarbeit (Berlin),52.45328,13.518005,False,True,"Doku.-zentrum NS-Zwangsarbeit, 12439 Berlin, Germany"
505,900130513,Dolomitenstr. (Berlin),52.561232,13.405622,False,True,"Maximilianstraße 35, 13187 Berlin, Germany"
506,900051205,Domäne Dahlem (Berlin),52.458781,13.287099,False,True,"Domäne Dahlem, 14195 Berlin, Germany"
507,900054107,Dominicusstr./Hauptstr. (Berlin),52.481794,13.348379,False,True,"Dominicusstraße 44A, 10827 Berlin, Germany"
508,900092256,Dominikus-Krankenhaus (Berlin),52.626215,13.294812,False,True,"Falkentaler Steig 106, 13465 Berlin, Germany"
509,900058152,Domnauer Str. (Berlin),52.45586,13.364443,False,True,"Domnauer Str., 12105 Berlin, Germany"
510,900162717,Dönhoffstr. (Berlin),52.483664,13.521907,False,True,"Berlin, Dönhoffstraße, 10318 Berlin, Germany"
511,900176511,Donizettistr. (Berlin),52.511962,13.624051,False,True,"Donizettistraße 62B, 12623 Berlin, Germany"
512,900176502,Donizettistr./Lemkestr. (Berlin),52.512204,13.619467,False,True,"Donizettistraße 36a, 12623 Berlin, Germany"
513,900176503,Donizettistr./Straußstr. (Berlin),52.511548,13.627899,False,True,"Donizettistr./Straußstr., 12623 Berlin, Germany"
514,900092203,Donnersmarckplatz (Berlin),52.630134,13.280429,False,True,"Alemannenstraße 25, 13465 Berlin, Germany"
515,900091161,Dorfaue Heiligensee (Berlin),52.606312,13.210206,False,True,"Dorfaue Heiligensee, 13503 Berlin, Germany"
516,900152005,Dorfstr./Lindenberger Str. (Berlin),52.574886,13.518149,False,True,"Lindenberger Str. 2-8, 13059 Berlin, Germany"
517,900100561,Dorotheenstr./Friedrichstr. (Berlin),52.518605,13.387365,False,True,"Berlin, Dorotheenstr./Friedrichstr., 10117 Berlin, Germany"
518,900022203,Dovebrücke (Berlin),52.518434,13.32027,False,True,"Einsteinufer 69, 10587 Berlin, Germany"
519,900066150,Drakestr./Gardeschützenweg (Berlin),52.442349,13.297374,False,True,"Drakestraße 31A, 12205 Berlin, Germany"
520,900066407,Drakestr./Ringstr. (Berlin),52.440219,13.299792,False,True,"Drakestraße 25, 12205 Berlin, Germany"
521,900093153,Drewitzer Str. (Berlin),52.616974,13.301626,False,True,"Drewitzer Str., 13467 Berlin, Germany"
522,900020153,DRK-Kliniken Westend (Berlin),52.518713,13.276429,False,True,"DRK-Kliniken Westend, 14050 Berlin, Germany"
523,900081254,Dröpkeweg (Berlin),52.41958,13.44886,False,True,"Dröpkeweg, 12353 Berlin, Germany"
524,900051253,Drosselweg (Berlin),52.461209,13.287495,False,True,"Pacelliallee 51, 14195 Berlin, Germany"
525,900195516,Drössestr. (Berlin),52.415534,13.559365,False,True,"Drössestr., 12524 Berlin, Germany"
526,900085106,Dubliner Str. (Berlin),52.562265,13.348361,False,True,"Dubliner Str., 13407 Berlin, Germany"
527,900068102,Dudenstr./Katzbachstr. (Berlin),52.48494,13.376785,False,True,"Dudenstraße/Boelckestraße, 10965 Berlin, Germany"
528,900041252,Düsseldorfer Str. (Berlin),52.496977,13.311631,False,True,"Düsseldorfer Str., 10707 Berlin, Germany"
529,900027404,Dyrotzer Str. (Berlin),52.541617,13.168064,False,True,"Seegefelder Str. 219, 13583 Berlin, Germany"
530,900150010,Degnerstr./Suermondtstr. (Berlin),52.549842,13.497807,True,False,"Degnerstraße/Suermondtstraße, 13053 Berlin, Germany"
531,900142555,Ditfurter Str. (Berlin),52.600433,13.45838,False,True,"Ditfurter Str., 13129 Berlin, Germany"
532,900044206,Durlacher Str. (Berlin),52.48165,13.329439,False,True,"Bundesallee 55, 10715 Berlin, Germany"
533,900049333,Dahlemer Weg/H.-Laehr-Park (Berlin),52.415489,13.27304,False,True,"Dahlemer Weg 218, 14167 Berlin, Germany"
534,900130511,E.-Brändström-Str./Neumannstr. (Berlin),52.559946,13.422333,False,True,"Elsa-Brändström-Straße 55, 13189 Berlin, Germany"
535,900110509,Erich-Weinert-Str. (Berlin),52.547802,13.428662,True,True,"Erich-Weinert-Str., 10409 Berlin, Germany"
536,900160520,Ev. Krankenhaus KEH (Berlin),52.525481,13.508648,True,False,"Ev. Krankenhaus KEH, 07545 Gera, Germany"
537,900176537,Eichenhofweg (Berlin),52.49099,13.607646,True,True,"Eichenhofweg, 12623 Berlin, Germany"
538,900176534,Erich-Baron-Weg (Berlin),52.483484,13.602207,True,True,"Erich-Baron-Weg, 12623 Berlin, Germany"
539,900120544,East Side Gallery (Berlin),52.505957,13.438388,False,True,"Mühlenstraße 29, 10243 Berlin, Germany"
540,900037108,Eckenerweg (Berlin),52.541698,13.150526,False,True,"Eckenerweg, 13591 Berlin, Germany"
541,900132508,Edelweißstr. (Berlin),52.58615,13.368245,False,True,"Edelweißstr., 13158 Berlin, Germany"
542,900067202,Edenkobener Weg (Berlin),52.439877,13.351157,False,True,"Edenkobener Weg, 12247 Berlin, Germany"
543,900079251,Eduard-Müller-Platz (Berlin),52.466998,13.436851,False,True,"Eduard-Müller-Platz, 12051 Berlin, Germany"
544,900051354,Edwin-Redslob-Str. (Berlin),52.457963,13.295064,False,True,"Edwin-Redslob-Str., 14195 Berlin, Germany"
545,900058156,Egelingzeile (Berlin),52.463573,13.36998,False,True,"Egelingzeile, 12103 Berlin, Germany"
546,900031155,Egelpfuhlstr. (Berlin),52.533581,13.170168,False,True,"Egelpfuhlstr., 13581 Berlin, Germany"
547,900074213,Egestorffstr. (Berlin),52.397196,13.381846,False,True,"Egestorffstr., 12277 Berlin, Germany"
548,900051355,Ehrenbergstr. (Berlin),52.448309,13.290767,False,True,"Ehrenbergstr., 14195 Berlin, Germany"
549,900131501,Ehrenmal Schönholz (Berlin),52.579641,13.376057,False,True,"Germanenstraße 50, 13156 Berlin, Germany"
550,900086103,Eichborndamm/Antonienstr. (Berlin),52.571524,13.312494,False,True,"Auguste-Viktoria-Allee 43, 13403 Berlin, Germany"
551,900191504,Eichbuschallee (Berlin),52.475726,13.487379,False,True,"Eichbuschallee (Neue Krugallee), 12437 Berlin, Germany"
552,900191005,Eichbuschallee/Köpenicker Landstr. (Berlin),52.474108,13.483882,False,True,"Eichbuschallee/Köpenicker Landstraße, 12437 Berlin, Germany"
553,900196504,Eichbuschplatz (Berlin),52.393628,13.582566,False,True,"Parchwitzer Str. 66, 12526 Berlin, Germany"
554,900083354,Eichenauer Weg (Berlin),52.413584,13.501312,False,True,"Eichenauer Weg, 12355 Berlin, Germany"
555,900175505,Eichenstr. (Berlin),52.48512,13.580957,False,True,"Ulmenstraße 87, 12623 Berlin, Germany"
556,900190004,Eichenstr./Puschkinallee (Berlin),52.494505,13.453472,False,True,"Puschkinallee 50, 12435 Berlin, Germany"
557,900183511,Eichenstr./Waldstr. (Berlin),52.424775,13.722393,False,True,"Eichenstraße 6, 12589 Berlin, Germany"
558,900096302,Eichhorster Weg/Finsterwalder Str. (Berlin),52.600083,13.341277,False,True,"Eichhorster Weg 46, 13435 Berlin, Germany"
559,900160537,Einbecker Str./Rosenfelder Str. (Berlin),52.509786,13.503497,False,True,"Einbecker Str. 37, 10317 Berlin, Germany"
560,900110529,Einsteinpark (Berlin),52.539028,13.44477,False,True,"Einsteinpark, 10409 Berlin, Germany"
561,900080171,Eintrachtsiedlung (Berlin),52.454323,13.430774,False,True,"Eintrachtsiedlung, 12347 Berlin, Germany"
562,900170537,Eisenacher Str./Gärten der Welt (Berlin),52.540107,13.576777,False,True,"Eisenacher Str. 98, 12685 Berlin, Germany"
563,900055106,Eisenacher Str./Hohenstaufenstr. (Berlin),52.494585,13.349179,False,True,"Eisenacher Str./Hohenstaufenstr., 10781 Berlin, Germany"
564,900014154,Eisenbahnstr. (Berlin),52.504474,13.434936,False,True,"Köpenicker Str. 172, 10997 Berlin, Germany"
565,900131500,Eisenblätterstr. (Berlin),52.582896,13.3746,False,True,"Eisenblätterstr., 13156 Berlin, Germany"
566,900041251,Eisenzahnstr. (Berlin),52.493453,13.304898,False,True,"Westfälische Str. 80, 10709 Berlin, Germany"
567,900067254,Eiswaldtstr. (Berlin),52.428578,13.34704,False,True,"Eiswaldtstraße 1, 12249 Berlin, Germany"
568,900028101,Eiswerderstr. (Berlin),52.547936,13.209801,False,True,"Neuendorfer Str. 30, 13585 Berlin, Germany"
569,900171523,Eitelstr. (Berlin),52.525194,13.557055,False,True,"Oberfeldstraße 53A, 12683 Berlin, Germany"
570,900048154,Elgersburger Str. (Berlin),52.482891,13.285625,False,True,"Franzensbader Straße/Delbrückstraße, 14193 Berlin, Germany"
571,900170513,Elisabethstr./Oberfeldstr. (Berlin),52.534048,13.559491,False,True,"Elisabethstr./Oberfeldstr., 12683 Berlin, Germany"
572,900171501,Elsenallee (Berlin),52.488698,13.560569,False,True,"Elsenallee, 12683 Berlin, Germany"
573,900076191,"Elsenstr./Harzer Str. (Berlin,)",52.48503,13.448905,False,True,"Elsenstraße/Harzer Straße, 12059 Berlin, Germany"
574,900190505,Elsenstr./Kiefholzstr. (Berlin),52.488545,13.453553,False,True,"Elsenstraße 97-98, 12435 Berlin, Germany"
575,900190100,Elsenstr./S Treptower Park (Berlin),52.492887,13.458811,False,True,"Puschkinallee 13, 12435 Berlin, Germany"
576,900176013,Elsenteich (Berlin),52.500411,13.612338,False,True,"Elsenteich, 12623 Berlin, Germany"
577,900031152,Elsflether Weg (Berlin),52.533904,13.193648,False,True,"Elsflether Weg, 13581 Berlin, Germany"
578,900046203,Elsterplatz (Berlin),52.479645,13.285356,False,True,"Hohenzollerndamm 200, 14199 Berlin, Germany"
579,900032254,Emil-Basdeck-Str. (Berlin),52.493417,13.180182,False,True,"Emil-Basdeck-Str., 14089 Berlin, Germany"
580,900085208,Emmentaler Str./Reginhardstr. (Berlin),52.572396,13.36598,False,True,"Emmentaler Str. 122-130, 13409 Berlin, Germany"
581,900067451,Emmichstr. (Berlin),52.427661,13.355238,False,True,"Emmichstr., 12249 Berlin, Germany"
582,900079253,Emser Str. (Berlin),52.469074,13.435799,False,True,"Emser Str. 124, 12051 Berlin, Germany"
583,900066353,Engadiner Weg (Berlin),52.425422,13.30284,False,True,"Goerzallee 79, 12207 Berlin, Germany"
584,900194516,Engelhardstr./Pilotenstr. (Berlin),52.446916,13.511138,False,True,"Engelhardstr./Pilotenstr., 12487 Berlin, Germany"
585,900096352,Engelroder Weg (Berlin),52.602348,13.347399,False,True,"Finsterwalder Brücke, Engelroder Weg, 13435 Berlin, Germany"
586,900022151,Eosanderstr. (Berlin),52.518272,13.304017,False,True,"Eosanderstr., 10585 Berlin, Germany"
587,900048110,Erdener Str. (Berlin),52.490208,13.275917,False,True,"Erdener Str., 14193 Berlin, Germany"
588,900058155,Eresburgstr. (Berlin),52.4668,13.370268,False,True,"Eresburgstr., 12103 Berlin, Germany"
589,900161518,Erieseering (Berlin),52.494837,13.520217,False,True,"Ontarioseestraße 2, 10319 Berlin, Germany"
590,900073257,Erinnerungsstätte Marienfelde (Berlin),52.420721,13.36927,False,True,"Erinnerungsstätte Marienfelde, 12277 Berlin, Germany"
591,900310399,"Erkner, Berliner Str.",52.428029,13.742286,False,True,"Berliner Str. 17A, 15537 Erkner, Germany"
592,900075101,Erkstr. (Berlin),52.481677,13.440078,False,True,"Wildenbruchß, 12045 Berlin, Germany"
593,900180527,Erwin-Bock-Str. (Berlin),52.441765,13.599457,False,True,"Erwin-Bock-Str., 12559 Berlin, Germany"
594,900089304,Eschachstr./S Tegel (Berlin),52.590339,13.289643,False,True,"Eschachstr./S Tegel, 13509 Berlin, Germany"
595,900027260,Eschenweg (Berlin),52.568063,13.210161,False,True,"Eschenweg, 13587 Berlin, Germany"
596,900069208,Eschersheimer Str. (Berlin),52.465191,13.42147,False,True,"Eschersheimer Straße/Oberlandstraße, 12051 Berlin, Germany"
597,900023204,Europa-Center (Berlin),52.503934,13.337259,False,True,"Europa-Center, 10789 Berlin, Germany"
598,900195522,Ewaldstr. (Berlin),52.405961,13.55131,False,True,"Bohnsdorfer Weg 130, 12524 Berlin, Germany"
599,900160023,Emma-Ihrer-Str. (Berlin),52.498954,13.480925,False,True,"Emma-Ihrer-Str., 10317 Berlin, Germany"
600,900009252,Exerzierstr. (Berlin),52.553303,13.370438,False,True,"Exerzierstr., 13347 Berlin, Germany"
601,900152007,Falkenberg (Berlin),52.570212,13.526815,True,True,"Falkenberg (Berlin), 13059 Berlin, Germany"
602,900181502,Firlstr. (Berlin),52.460849,13.521134,True,True,"Firlstraße 40, 12459 Berlin, Germany"
603,900181003,Freizeit- und Erholungszentrum (Berlin),52.457514,13.543894,True,True,"Freizeit- und Erholungszentrum, 12459 Berlin, Germany"
604,900150501,Feldtmannstr. (Berlin),52.559829,13.495326,True,False,"Feldtmannstr. (Berlin), 13051 Berlin, Germany"
605,900170519,Freizeitforum Marzahn (Berlin),52.546678,13.557459,True,False,"Freizeitforum Marzahn (Berlin), 12679 Berlin, Germany"
606,900110018,Friedrich-Ludwig-Jahn-Sportpark (Berlin),52.540871,13.405802,True,False,"Eberswalder Str. 3, 10437 Berlin, Germany"
607,900140505,Friesickestr. (Berlin),52.551883,13.440141,True,True,"Langhansstraße 39, 13086 Berlin, Germany"
608,900110510,Fröbelstr. (Berlin),52.541968,13.425857,True,False,"Fröbelstr. (Berlin), 10405 Berlin, Germany"
609,900140012,Falkenberger Str./Berliner Allee (Berlin),52.554705,13.467747,True,True,"Falkenberger Str./Berliner Allee, 13088 Berlin, Germany"
610,900180006,Freiheit (Berlin),52.446673,13.576094,True,True,"Freiheit, 12555 Berlin, Germany"
611,900160526,Fanningerstr. (Berlin),52.514398,13.498274,True,True,"Berlin, Fanningerstr., 10365 Berlin, Germany"
612,900160016,Freiaplatz (Berlin),52.515683,13.498616,True,True,"Freiaplatz, 10365 Berlin, Germany"
613,900134011,Französisch Buchholz Kirche (Berlin),52.60678,13.433534,True,True,"Französisch Buchholz Kirche, 13127 Berlin, Germany"
614,900150513,Freienwalder Str. (Berlin),52.544341,13.493006,True,True,"Konrad-Wolf-Straße 115, 13055 Berlin, Germany"
615,900186506,Friedrich-Wolf-Str. (Berlin),52.424757,13.575006,True,True,"Friedrich-Wolf-Str., 12527 Berlin, Germany"
616,900131508,Friedrich-Engels-Str./Eichenstr. (Berlin),52.584981,13.390341,True,True,"Friedrich-Engels-Str./Eichenstr., 13156 Berlin, Germany"
617,900066106,Fabeckstr. (Berlin),52.448066,13.30017,False,True,"Berlin, Fabeckstr., 12203 Berlin, Germany"
618,900037156,Fachinger Str. (Berlin),52.54061,13.132539,False,True,"Fachinger Str., 13591 Berlin, Germany"
619,900142506,Fafnerstr. (Berlin),52.581475,13.445166,False,True,"Blankenburger Str. 40, 13089 Berlin, Germany"
620,900183005,Fahlenbergstr. (Berlin),52.431328,13.719894,False,True,"Fürstenwalder Allee 345, 12589 Berlin, Germany"
621,900185002,Fährallee (Berlin),52.347567,13.645418,False,True,"Fährallee, 12527 Berlin, Germany"
622,900014155,Falckensteinstr. (Berlin),52.500051,13.443952,False,True,"Schlesische Str. 40, 10997 Berlin, Germany"
623,900153504,Falkenberg/Dorfstr. (Berlin),52.570374,13.536307,False,True,"Falkenberg/Dorfstr., 13057 Berlin, Germany"
624,900027455,Falkenhagener Tor (Berlin),52.550202,13.190259,False,True,"Falkenhagener Tor, 13583 Berlin, Germany"
625,900090101,Falkenplatz (Berlin),52.584648,13.22715,False,True,"Berlin, Falkenplatz, 13505 Berlin, Germany"
626,900027302,Falkenseer Chaussee/Stadtrandstr. (Berlin),52.553438,13.153637,False,True,"Berlin, Falkenseer Chaussee/Stadtrandstr., 13589 Berlin, Germany"
627,900027401,Falkenseer Chaussee/Zeppelinstr. (Berlin),52.547559,13.18473,False,True,"Falkenseer Chaussee 32, 13583 Berlin, Germany"
628,900029103,Falkenseer Platz (Berlin),52.540988,13.201981,False,True,"Falkenseer Platz, 13585 Berlin, Germany"
629,900043151,Fechnerstr. (Berlin),52.489552,13.322877,False,True,"1. Etage , Fahrstuhl, Uhlandstraße 118, 10717 Berlin, Germany"
630,900064257,Feldstr. (Berlin),52.415885,13.303694,False,True,"Feldstr., 12207 Berlin, Germany"
631,900068251,Felixstr. (Berlin),52.465514,13.394601,False,True,"Germaniastraße/Ringbahnstraße, 12099 Berlin, Germany"
632,900001200,Fennbrücke (Berlin),52.538399,13.360955,False,True,"Tegeler Str. 4, 13353 Berlin, Germany"
633,900037167,Ferbitzer Weg (Berlin),52.544422,13.128871,False,True,"Ferbitzer Weg, 13591 Berlin, Germany"
634,900049150,Fercher Str. (Berlin),52.423337,13.233892,False,True,"Fercher Str., 14165 Berlin, Germany"
635,900175501,Feuersteiner Str. (Berlin),52.476077,13.569217,False,True,"Feuersteiner Str., 12621 Berlin, Germany"
636,900063100,Filandastr. (Berlin),52.458197,13.331659,False,True,"Bergstraße 14, 12169 Berlin, Germany"
637,900180507,Filehner Str. (Berlin),52.465236,13.578934,False,True,"Gehsener Str. 60, 12555 Berlin, Germany"
638,900074171,Finchleystr. (Berlin),52.393771,13.404759,False,True,"Finchleystr., 12305 Berlin, Germany"
639,900037191,Finkenkruger Weg (Berlin),52.539612,13.143137,False,True,"Berlin, Finkenkruger Weg, 13591 Berlin, Germany"
640,900039154,Finnenhaus-Siedlung (Berlin),52.456615,13.148009,False,True,"Finnenhaus-Siedlung, 14089 Berlin, Germany"
641,900096308,Finsterwalder Str./Dannenwalder Weg (Berlin),52.595957,13.339174,False,True,"Finsterwalder Str. 1, 13435 Berlin, Germany"
642,900050391,Fischerhüttenstr. (Berlin),52.435922,13.255844,False,True,"Berlin, Fischerhüttenstr., 14163 Berlin, Germany"
643,900100526,Fischerinsel (Berlin),52.514056,13.405856,False,True,"Gertraudenstraße 20, 10178 Berlin, Germany"
644,900170500,Flämingstr. (Berlin),52.569241,13.5691,False,True,"Flämingstr., 12689 Berlin, Germany"
645,900029156,Flankenschanze (Berlin),52.54284,13.19861,False,True,"Brieftaubendenkmal, Roonstraße 24, 13585 Berlin, Germany"
646,900025301,Flatowallee/Olympiastadion (Berlin),52.507476,13.241524,False,True,"Flatowallee/Olympiastadion, 14055 Berlin, Germany"
647,900083171,Fleischerstr. (Berlin),52.419103,13.479289,False,True,"Zwickauer Damm 57, 12353 Berlin, Germany"
648,900083105,Flurweg/Seidelbastweg (Berlin),52.43487,13.488035,False,True,"Flurweg 5, 12357 Berlin, Germany"
649,900032152,Földerichplatz (Berlin),52.52105,13.19345,False,True,"Földerichplatz, 13595 Berlin, Germany"
650,900079152,Fontanestr./Flughafenstr. (Berlin),52.480257,13.421165,False,True,"Flughafenstraße 83, 12049 Berlin, Germany"
651,900132011,Fontanestr./Schillerstr. (Berlin),52.588514,13.359984,False,True,"Fontanestr./Schillerstr., 13158 Berlin, Germany"
652,900046151,Forckenbeckstr. (Berlin),52.481938,13.289688,False,True,"Forckenbeckstr., 14199 Berlin, Germany"
653,900070306,Forddamm (Berlin),52.439122,13.382628,False,True,"Forddamm 1, 12107 Berlin, Germany"
654,900143515,Forkenzeile (Berlin),52.615706,13.493186,False,True,"Achillesstraße 78, 13125 Berlin, Germany"
655,900089252,Forstamt Tegel (Berlin),52.604838,13.269741,False,True,"Ruppiner Ch 237A, 13503 Berlin, Germany"
656,900090156,Försterweg (Berlin),52.588685,13.240104,False,True,"Försterweg, 13505 Berlin, Germany"
657,900077202,Forsthausallee (Berlin),52.460166,13.474848,False,True,"Kol.Mariental II 45, 12057 Berlin, Germany"
658,900050351,Forststr. (Berlin),52.440111,13.236301,False,True,"Forststr., 14163 Berlin, Germany"
659,900086157,Foxweg (Berlin),52.574122,13.308035,False,True,"Foxweg, 13403 Berlin, Germany"
660,900183508,Frankenbergstr. (Berlin),52.436425,13.717072,False,True,"Schönblicker Str. 35, 12589 Berlin, Germany"
661,900027355,Frankenwaldstr. (Berlin),52.5544,13.174743,False,True,"Frankenwaldstr., 13589 Berlin, Germany"
662,900021152,Franklinstr. (Berlin),52.522039,13.328144,False,True,"Franklinstraße 16, 10587 Berlin, Germany"
663,900160504,Franz-Jacob-Str. (Berlin),52.52469,13.463054,False,True,"Storkower Str. 199, 10367 Berlin, Germany"
664,900012158,Franz-Klühs-Str. (Berlin),52.500419,13.394808,False,True,"Lindenstraße 100, 10969 Berlin, Germany"
665,900080203,Franz-Körner-Str. (Berlin),52.457361,13.448761,False,True,"Buschkrugallee 72, 12359 Berlin, Germany"
666,900120015,Franz-Mehring-Platz (Berlin),52.513094,13.439179,False,True,"Franz-Mehring-Platz, 10243 Berlin, Germany"
667,900175542,Franzburger Str. (Berlin),52.511144,13.59623,False,True,"Franzburger Str., 12621 Berlin, Germany"
668,900100027,Französische Str. (Berlin),52.514766,13.389208,False,True,"Französische Str. 17a, 10117 Berlin, Germany"
669,900191502,Frauenlobstr. (Berlin),52.463339,13.484359,False,True,"Frauenlobstr., 12437 Berlin, Germany"
670,900083152,Frauenschuhweg (Berlin),52.433513,13.491236,False,True,"Frauenschuhweg 12, 12357 Berlin, Germany"
671,900089458,Freie Scholle (Berlin),52.599984,13.302013,False,True,"Schollenhof 3, 13509 Berlin, Germany"
672,900027362,Freudstr. (Berlin),52.554148,13.149376,False,True,"Falkenseer Chaussee 155, 13589 Berlin, Germany"
673,900032351,Freybrücke (Berlin),52.512294,13.200632,False,True,"Freybrücke, 13595 Berlin, Germany"
674,900180540,Freystadter Weg (Berlin),52.447024,13.557387,False,True,"Freystadter Weg 2, 12489 Berlin, Germany"
675,900060102,Friedenauer Brücke (Berlin),52.467393,13.336792,False,True,"Friedenauer Brücke, 12161 Berlin, Germany"
676,900073243,Friedenfelser Str. (Berlin),52.412559,13.36144,False,True,"Hildburghauser Str. 2B, 12279 Berlin, Germany"
677,900053151,Friedenstr. (Berlin),52.41717,13.138733,False,True,"Friedenstraße 1, 14109 Berlin, Germany"
678,900070304,Friedenstr./Großbeerenstr. (Berlin),52.43781,13.380336,False,True,"Großbeerenstraße 15, 12107 Berlin, Germany"
679,900083365,Friederike-Nadig-Str. (Berlin),52.401017,13.501223,False,True,"Friederike-Nadig-Str., 12355 Berlin, Germany"
680,900091153,Friedhof Heiligensee (Berlin),52.597934,13.216049,False,True,"Sandhauser Str. 109, 13505 Berlin, Germany"
681,900092257,Friedhof Hermsdorf (Berlin),52.626439,13.290983,False,True,"Friedhof Hermsdorf, 13465 Berlin, Germany"
682,900027356,Friedhof In den Kisseln (Berlin),52.553087,13.18002,False,True,"Pionierstraße 93, 13589 Berlin, Germany"
683,900070104,Friedhof Mariendorf (Berlin),52.449648,13.405011,False,True,"Friedhof Mariendorf, 12109 Berlin, Germany"
684,900073255,Friedhof Marienfelde (Berlin),52.414096,13.36384,False,True,"Friedhof Marienfelde, 12277 Berlin, Germany"
685,900085107,Friedhof Reinickendorf (Berlin),52.572926,13.341673,False,True,"Friedhof Reinickendorf, 13407 Berlin, Germany"
686,900058153,Friedhof Röblingstr. (Berlin),52.453496,13.360955,False,True,"Friedhof Röblingstr., 12105 Berlin, Germany"
687,900079151,Friedhöfe Columbiadamm (Berlin),52.482207,13.407906,False,True,"Pyramidengarten, Columbiadamm 120, 12049 Berlin, Germany"
688,900020101,Friedhöfe Fürstenbrunner Weg (Berlin),52.524466,13.279297,False,True,"Fürstenbrunner Weg 32, 14059 Berlin, Germany"
689,900180539,Friedlander Str. (Berlin),52.447824,13.55363,False,True,"Friedlander Str., 12489 Berlin, Germany"
690,900023354,Friedrich-Hollaender-Platz (Berlin),52.500446,13.330733,False,True,"Rankestraße 17, 10789 Berlin, Germany"
691,900120502,Friedrich-Junge-Str. (Berlin),52.493678,13.472071,False,True,"Friedrich-Junge-Str., 10245 Berlin, Germany"
692,900001252,Friedrich-Krause-Ufer (Berlin),52.536736,13.361216,False,True,"Friedrich-Krause-Ufer, 10557 Berlin, Germany"
693,900019203,Friedrich-Olbricht-Damm/Heckerdamm (Berlin),52.541213,13.314966,False,True,"Friedrich-Olbricht-Damm 50, 13627 Berlin, Germany"
694,900019153,Friedrich-Olbricht-Damm/Saatwinkler Damm (Berlin),52.54755,13.312575,False,True,"Saatwinkler Damm 57, 13627 Berlin, Germany"
695,900068353,Friedrich-Wilhelm-Str. (Berlin),52.458431,13.376129,False,True,"Friedrich-Wilhelm-Str., 12103 Berlin, Germany"
696,900067454,Friedrichrodaer Str. (Berlin),52.420442,13.358788,False,True,"Friedrichrodaer Str., 12249 Berlin, Germany"
697,900120525,Friedrichsberger Str. (Berlin),52.521427,13.435116,False,True,"Friedrichsberger Str., 10243 Berlin, Germany"
698,900180531,Friedrichshagener Str./Kabelwerk (Berlin),52.451231,13.58991,False,True,"Friedrichshagener Str./Kabelwerk, 12555 Berlin, Germany"
699,900100047,Friedrichstr./Reinhardtstr. (Berlin),52.523764,13.386826,False,True,"Friedrichstr./Reinhardtstr., 10117 Berlin, Germany"
700,900083253,Fritz-Erler-Allee/Neuköllner Str. (Berlin),52.426016,13.482903,False,True,"Fritz-Erler-Allee/Neuköllner Str., 12357 Berlin, Germany"
701,900176501,Fritz-Reuter-Str. (Berlin),52.511144,13.614846,False,True,"An d. Schule 14, 12623 Berlin, Germany"
702,900131502,Frühlingstr. (Berlin),52.574769,13.380479,False,True,"Berlin, Frühlingstr., 13158 Berlin, Germany"
